_std_obs,ValFuncLoss,_max_discrew,Beta,_lr_multiplier,_min_act,ExplainedVarOld,_max_act,_max_obs,_mean_act,_std_adv,KL,_min_adv,PolicyLoss,_min_obs,PolicyEntropy,_mean_adv,_MeanReward,_Episode,_min_discrew,_std_discrew,_max_adv,_mean_obs,ExplainedVarNew,_std_act,Steps,_mean_discrew
0.025860782230961547,0.002027661448601521,-0.0050000000000000044,1.5,1.0,-2.4663941860198975,0.06241858718013238,2.1002626419067383,0.6915435966967052,-0.09275097373407334,0.9999491285008723,0.008355028,-2.8657939756967314,-0.01893695,-1.4638436892697937,3.6761878,-1.4921397450962105e-16,-49.85,20,-0.2216874429313581,0.004059905757833363,3.8274020800189965,-0.11387909156104023,0.7096857053739596,0.3628046482266832,1000,-0.1176343753869424
0.010422587232735045,0.0031627328123949613,-0.0050000000000000044,2.25,1.0,-2.341658115386963,-0.6338865744979636,2.4007773399353027,0.6726690749507965,0.059445072062895635,0.9999672931962157,0.009688878,-1.9878839896138254,-0.017176062,-0.30613750450020377,3.7011294,4.263256414560601e-17,-49.75,40,-0.2216874429313581,0.00403325846555328,4.266001913995224,0.055153046708628244,0.21586438787038087,0.38512409023972066,1000,-0.11690060875683836
0.009790651899626142,0.00294787447662076,-0.0050000000000000044,2.25,1.0,-2.0174951553344727,-0.07247058235465298,2.1961112022399902,0.5088811616339127,0.017862072383984923,0.9999701230077762,0.0024695338,-1.7200869397595826,-0.005880758,-0.4601252705921199,3.7102764,0.0,-49.35,60,-0.2216874429313581,0.003971543031068632,3.0523621437269544,0.021057036114274123,0.2666827831481695,0.38889131811197447,1000,-0.11684250393664079
0.010989697942815506,0.0018430048028928133,-0.0050000000000000044,2.25,1.0,-2.5503599643707275,0.19214498017550408,2.3938755989074707,0.6476188082133641,0.01832061680126935,0.9999638285180404,0.0035380034,-1.691079071123088,-0.007963821,-0.5401393775266053,3.6980376,7.105427357601002e-18,-49.1,80,-0.2216874429313581,0.003971547772829263,2.4431055300196776,0.00869836793687008,0.5359499930726319,0.39334889205988116,1000,-0.11585299303267277
0.012988329387358081,0.0010346142354389356,-0.0050000000000000044,2.25,1.0,-2.2740941047668457,0.5466268936450325,2.4040849208831787,0.6793271823424641,0.011666355005349032,0.9999497744666096,0.0042393915,-1.771482010134912,-0.008585977,-0.54396422478641,3.6873908,3.1974423109204506e-17,-49.15,100,-0.2216874429313581,0.003920611971447276,2.799109832852001,0.012736752032854863,0.7413373351274184,0.396111046685827,1000,-0.11646168010687899
0.01207737404361863,0.0005362316824072904,-0.0050000000000000044,2.25,1.0,-2.352414846420288,0.7196677200349908,2.168328285217285,0.5240836626438883,0.017597647458896973,0.9999357819659017,0.0026072667,-1.908885322218383,-0.0064358558,-0.5227673687190221,3.6950116,-1.0658141036401503e-17,-49.6,120,-0.2216874429313581,0.004017610361409886,3.2224919368757208,0.009518066960581112,0.8667032962504584,0.389803013317074,1000,-0.117281556370686
0.014065679613787026,0.0002987035857157891,-0.0050000000000000044,2.25,1.0,-2.1872754096984863,0.8542509697163966,1.8628473281860352,0.5357486225022455,0.026788129466964166,0.9999055239640623,0.0036383474,-3.753156074299892,-0.007859266,-0.5449796542324948,3.707562,2.1316282072803006e-17,-48.85,140,-0.2216874429313581,0.003914297495558681,3.043455922678273,0.020618849728388844,0.9237831415419281,0.3994359846391069,1000,-0.11476967713037195
0.018422744947631155,0.00022732588967238647,-0.0050000000000000044,2.25,1.0,-2.9352731704711914,0.8964805834465797,2.282848358154297,0.6793699756743307,-0.02555739251873456,0.9998835003837253,0.003339849,-3.519313387792728,-0.0072500994,-0.8461694971746743,3.7122896,-3.1974423109204506e-17,-49.6,160,-0.2216874429313581,0.003982904179410044,3.018448800441079,-0.008322448675868715,0.946178608671503,0.39777466169009834,1000,-0.1169943261855528
0.012658309852887848,0.00028753572574713844,0.0,2.25,1.0,-2.3517768383026123,0.9073301162035454,2.267059087753296,0.6457578920381398,-0.03178996203641873,0.9998674378283504,0.0032152794,-2.6776201086295592,-0.00707608,-0.5922748075406175,3.7181892,0.0,-48.5,180,-0.2216874429313581,0.00406492439764059,3.7113948714060734,-0.0054534534033063705,0.9302488835250843,0.37746695354710913,1000,-0.11349407648454819
0.013405774553336226,5.51997735357288e-05,-0.0050000000000000044,2.25,1.0,-2.48032546043396,0.9801835315116557,2.2156896591186523,0.6187843342431668,0.01735149958654074,0.9997498259870207,0.003154892,-2.9442622279968154,-0.0075674653,-0.6156088238442441,3.7393334,-1.4210854715202004e-17,-49.45,200,-0.2216874429313581,0.0040038303548143705,3.6695521613824558,0.006058709768320076,0.9863239853520716,0.4069506888403443,1000,-0.1168154842584031
0.015305512978669618,6.936968807978906e-05,0.0,2.25,1.0,-2.207779884338379,0.9797815687651551,2.2645859718322754,0.6279248335480349,-0.014223042465979233,0.9997351720617791,0.003918715,-3.187559253052032,-0.00896994,-0.8393578303773341,3.7509937,1.4210854715202004e-17,-49.05,220,-0.2216874429313581,0.003930317902815925,3.4680367123309614,-0.013741042103947545,0.9824681285404903,0.4114472194981008,1000,-0.11582814027920539
0.02034636007456383,6.037304850292237e-05,-0.0050000000000000044,2.25,1.0,-2.544466495513916,0.981695952459978,2.1028056144714355,0.629559030731641,0.006176543783105444,0.9997259536011917,0.0026393994,-3.782862058864906,-0.0068101124,-0.8583981946294564,3.7499723,-2.1316282072803006e-17,-49.7,240,-0.2216874429313581,0.004014703869599367,3.515398082642278,-0.002774585818948297,0.9866848392860009,0.4190220262401455,1000,-0.11732526947037725
0.01702133713978017,0.00010134186090340731,-0.0050000000000000044,2.25,1.0,-2.286151885986328,0.969518785360118,2.384060859680176,0.5546048364106506,-0.029170583651866765,0.9997783948777684,0.004877819,-2.7740614884489903,-0.010355492,-0.7505283081724725,3.7555208,-2.842170943040401e-17,-49.3,260,-0.2216874429313581,0.003961069518287437,4.816179302751355,-0.013815811849325692,0.9744190205212938,0.41019391472386524,1000,-0.1162610107268933
0.018503123079457107,5.362596520444481e-05,-0.0050000000000000044,2.25,1.0,-2.2705183029174805,0.9834481239679,2.755737066268921,0.6948536424955131,0.06949826604698318,0.9997331563105529,0.003371889,-3.381277525380171,-0.0089738285,-0.8514782638234173,3.7566724,-4.263256414560601e-17,-49.75,280,-0.2216874429313581,0.0040302377373547015,3.5861406980539265,0.028229638075965773,0.9873324441261092,0.4300610754280258,1000,-0.11739862203828329
0.016405925308350465,5.130768738983422e-05,-0.0050000000000000044,2.25,1.0,-2.1549723148345947,0.9846561098328639,2.691704750061035,0.6942270472474917,0.0419668273763964,0.9997073265585121,0.0038440188,-2.52547660098913,-0.009236436,-0.7761301752493406,3.7629557,-1.4210854715202004e-17,-49.25,300,-0.2216874429313581,0.0039618487319055505,5.4208002856248525,0.018854144715489803,0.9870516869591025,0.42714629670480353,1000,-0.11678498205704121
0.02245381106011987,6.087563172095684e-05,-0.0050000000000000044,2.25,1.0,-2.11728835105896,0.9807564253253815,2.5296826362609863,0.769257699870345,0.06741507075564004,0.9997316616348546,0.004640128,-3.740683231433754,-0.011567231,-0.8747085284562466,3.7725654,2.1316282072803006e-17,-49.25,320,-0.2216874429313581,0.003968896983746626,3.365643231362112,0.014895358722252542,0.9849305535800954,0.45800374622851714,1000,-0.11637363961167442
0.020590730232744908,0.00010117115388167059,-0.0050000000000000044,2.25,1.0,-2.634552001953125,0.9679000431769369,2.2576980590820312,0.6735753258535954,0.028870299465488643,0.9997769249587657,0.0028921287,-3.011370201649825,-0.007745834,-0.9281088646624539,3.783748,-2.4868995751603507e-17,-48.55,340,-0.2216874429313581,0.003886327485422843,3.826865439040358,0.009960138533988815,0.9744163782237951,0.4576309352039263,1000,-0.11471753123500991
0.023703597513469392,4.448579113854096e-05,-0.0050000000000000044,2.25,1.0,-2.5276787281036377,0.983441500624372,2.2094998359680176,0.6414837164029363,0.019102791858371347,0.9997136299211525,0.0028824764,-2.837395261696179,-0.0070308726,-0.8015441214758117,3.7717805,0.0,-49.25,360,-0.2216874429313581,0.003957160270174886,2.7790974606556094,-0.0024352686987951437,0.9888456857147542,0.4845557288461495,1000,-0.11651492970251817
0.014507597684178284,0.0003033160254683815,0.0,2.25,1.0,-2.1847379207611084,0.912321694290492,2.2396433353424072,0.5590565880576169,0.01593143066391349,0.9998574563951562,0.004111351,-1.2978041167630063,-0.00857192,-0.7559580657711424,3.7564378,-5.684341886080802e-17,-46.9,380,-0.2216874429313581,0.003879040514615552,4.7612360706225605,0.014237574787166465,0.9233946635161899,0.42811943738184827,1000,-0.11127346425100851
0.024546576151649173,7.012248688981826e-05,-0.0050000000000000044,2.25,1.0,-2.2611353397369385,0.9818034654677624,2.3159608840942383,0.6285401253674776,-0.005053647388005629,0.9997395024095733,0.0033742494,-2.215496588383698,-0.009584449,-0.9427559909193933,3.750332,0.0,-48.8,400,-0.2216874429313581,0.003898634506124197,4.630379049284392,-0.012304347055445938,0.9832410917113867,0.4717998163153692,1000,-0.11648122023461896
0.01883780733118383,3.355124583763054e-05,-0.0050000000000000044,2.25,1.0,-2.3732500076293945,0.9753505927672312,2.3731143474578857,0.607109091218513,0.004757481182459742,0.9997614464697315,0.0017685802,-1.9641844408060678,-0.005083228,-0.8332100860535262,3.7531333,3.552713678800501e-18,-49.05,420,-0.2216874429313581,0.003926497337333967,4.031408019826406,-0.016148712974567065,0.9916536077597159,0.423878550837248,1000,-0.11669892448096345
0.021161499580432855,0.00010529212712990633,-0.0050000000000000044,1.5,1.0,-2.5526363849639893,0.9707652941152709,2.5691733360290527,0.649236901557222,0.029317842239746823,0.9997720471776623,0.0014644527,-2.1462197022637337,-0.004222215,-0.8371936017405558,3.7602994,1.7763568394002505e-17,-48.75,440,-0.2216874429313581,0.0038888780202691125,5.5450234972910675,0.005596115735356413,0.9729350844129218,0.46010499890658196,1000,-0.11506202474732027
0.02469109405282076,4.433538798867983e-05,-0.0050000000000000044,2.25,1.0,-2.7980642318725586,0.9876685322158739,2.5870296955108643,0.5977919657219146,-0.07390085330040892,0.9996836551650412,0.008264264,-3.446064068724362,-0.013689545,-0.831169969659664,3.7801368,-7.105427357601002e-18,-49.5,460,-0.2216874429313581,0.003995676123348151,4.951110047729774,-0.026956652570069056,0.9895016832454515,0.48557409173886024,1000,-0.11716476997698796
0.020747868687064946,4.58177597508677e-05,-0.0050000000000000044,2.25,1.0,-2.232959032058716,0.9869303896648031,2.3062710762023926,0.5803733531410445,-0.027265416122972966,0.9996937606136176,0.0041587437,-3.2651068980746727,-0.008885555,-0.9411948385305042,3.7783158,-1.7763568394002505e-17,-48.7,480,-0.2216874429313581,0.003855467166812528,4.9748725296905025,-0.008923345158895568,0.9881512950373387,0.4635900318890328,1000,-0.11609639296952382
0.02160318825612458,0.00012820135918068437,-0.0050000000000000044,1.5,1.0,-2.8431849479675293,0.9622394790595012,2.7124569416046143,0.6089445620581599,-0.020185215591802263,0.9997971119868301,0.0012170596,-1.4955627623043115,-0.0039868206,-0.8160471885158648,3.763229,-1.4210854715202004e-17,-48.0,500,-0.2216874429313581,0.00377688560446091,5.138239260226074,0.0002618569291008746,0.9662955885097334,0.46071270176096835,1000,-0.11362934612217228
0.023238993553236744,5.50297092314494e-05,-0.0050000000000000044,1.5,1.0,-2.962996006011963,0.9841700323899285,2.713719367980957,0.6733423412227081,-0.012050396062899382,0.9997010717017879,0.0045004105,-1.9401225222316252,-0.011105189,-0.8957371830705698,3.7671213,-2.842170943040401e-17,-49.05,520,-0.2216874429313581,0.003903132331745864,4.143157943712191,0.005511196033957835,0.9880281524432978,0.48214759881397173,1000,-0.11645234677258873
0.018853982649887416,0.00011173184488800308,0.0,2.25,1.0,-2.4254965782165527,0.9697692007014075,2.4010074138641357,0.6659800063140409,0.03237894806428812,0.9997661982688832,0.008634649,-1.4149144501893247,-0.015506797,-0.7104107252446311,3.76868,-2.842170943040401e-17,-47.9,540,-0.2216874429313581,0.003838730038399504,4.954501125037399,0.016643167253954705,0.9721455512616396,0.4515028173554433,1000,-0.11296149245679662
0.020088742922573385,4.9003120947026955e-05,-0.0050000000000000044,2.25,1.0,-2.8634910583496094,0.9863101604915658,2.5097014904022217,0.6538306088892147,0.014627231511753052,0.9996910359149809,0.0021324877,-1.929232078802057,-0.0065921843,-0.819679253543111,3.7533107,-1.4210854715202004e-17,-48.35,560,-0.2216874429313581,0.003829086251167446,5.409110724497258,-0.0025597459729656763,0.987366553833491,0.44652344857312937,1000,-0.11570851354972697
0.015916472532677566,4.3266415104160865e-05,-0.0050000000000000044,2.25,1.0,-2.7875680923461914,0.988063504472127,2.3442907333374023,0.6323775620234274,0.03386471989552956,0.9996578454771802,0.0034942806,-1.8528685609272677,-0.010865062,-0.6339275817893637,3.7796638,-1.4210854715202004e-17,-49.0,580,-0.2216874429313581,0.003920428658286826,3.77578971753281,0.023248223718373692,0.9890531879827531,0.428023248054622,1000,-0.11618631677756394
0.02042128833257484,0.0001718600710897626,-0.004975000000000005,2.25,1.0,-2.379347085952759,0.9500611446875683,2.5903661251068115,0.6771947872134665,0.060683920707320795,0.9998200376855129,0.002051961,-1.7097217252222892,-0.0069352877,-0.7497616032688027,3.7932482,0.0,-47.15,600,-0.2216874429313581,0.003694576023186445,5.532425114248982,0.023560215618660764,0.9559885814133259,0.4720357167152718,1000,-0.11340642578516068
0.018368384111197362,6.704593618488511e-05,-0.0050000000000000044,2.25,1.0,-2.8024449348449707,0.982278236980511,2.5322265625,0.5770773822649993,-0.005154470609559212,0.9997193134121315,0.0019094723,-1.9522232837461593,-0.004873128,-0.7201767122890271,3.7998657,0.0,-48.1,620,-0.2216874429313581,0.0038120123813510376,4.620556971445825,-0.0016578138678708457,0.9826106735377362,0.4715543780882239,1000,-0.11573970863444598
0.01854500587813174,8.995227439162358e-05,-0.0050000000000000044,1.5,1.0,-2.2940163612365723,0.9763007743240484,2.9439306259155273,0.5925409070052188,-0.03739444662956521,0.999746981385518,0.0012459682,-1.4733099508817415,-0.0043111164,-0.7675054291635729,3.786799,1.4210854715202004e-17,-47.7,640,-0.2216874429313581,0.003740817325048017,3.6916582835485596,-0.016624924239452474,0.9760070637710696,0.48420626929470095,1000,-0.11394679475739349
0.018101981302949578,3.567190137456797e-05,-0.0050000000000000044,1.5,1.0,-2.702918291091919,0.9888312518042921,2.2798540592193604,0.5695683225059838,-0.038473427344753876,0.9996588313007323,0.004294238,-1.862408913373282,-0.010910606,-0.7571293042251068,3.7782068,3.907985046680551e-17,-48.2,660,-0.2216874429313581,0.0037985853398928393,3.9045114071098856,-0.008155779960994433,0.9906583490622696,0.4703814241568607,1000,-0.11547490621587032
0.017165524742362784,0.00012807555425192025,-0.0050000000000000044,1.5,1.0,-2.3292245864868164,0.9654131684448853,2.2446298599243164,0.600865868623553,0.04250598193029873,0.9997845110290569,0.0047930307,-1.351552366151734,-0.007999466,-0.6688729741611762,3.7769372,-7.105427357601002e-18,-47.6,680,-0.2216874429313581,0.0037343835820143516,5.150078677300145,0.014935709264481258,0.9676636631837665,0.45560538840876774,1000,-0.11410928344907446
0.018914530286599573,8.74055493152436e-05,-0.0050000000000000044,1.5,1.0,-2.326171875,0.9763052677115807,2.2544400691986084,0.5955206181171744,0.00013646861442248337,0.9997563536859454,0.0030224877,-1.3801290906180692,-0.0069859372,-0.7785308770381351,3.7609403,1.4210854715202004e-17,-47.45,700,-0.2216874429313581,0.0036643602396567846,5.471307082768698,-0.01014942470467596,0.9765554354435027,0.4641492705616957,1000,-0.11428337873111458
0.021035382837413928,0.00011315258393500836,-0.0050000000000000044,1.5,1.0,-2.7807278633117676,0.9638327582166147,2.775738000869751,0.6204589325807289,-0.025723836571676657,0.9997874697115046,0.002530173,-1.3116894391886762,-0.007321056,-0.7381906975944856,3.7577696,-7.105427357601002e-18,-47.95,720,-0.2216874429313581,0.0037699114265125466,4.376224678471201,-0.0070622988226207856,0.970037269323545,0.4548386570479563,1000,-0.11351348542862714
0.019612782483492526,3.960648436531511e-05,-0.0050000000000000044,1.5,1.0,-2.7873854637145996,0.9904920199752957,2.1758148670196533,0.7122344056256573,0.029872064130729997,0.9996327690500948,0.004057976,-1.641388272254737,-0.010597147,-0.7481879928359997,3.7497494,7.105427357601002e-17,-48.55,740,-0.2216874429313581,0.003907155640037261,4.387888265199606,0.009745396665132551,0.9913482560350951,0.45490879680028673,1000,-0.11666134203760237
0.017887279707465193,3.9546384650272175e-05,-0.0050000000000000044,2.25,1.0,-2.6903271675109863,0.9864460031977652,2.680375099182129,0.6489696884132596,0.057196432426571846,0.9996741319036032,0.0060793646,-1.7540232666747968,-0.0105315335,-0.4737934412136903,3.7563267,-2.842170943040401e-17,-48.1,760,-0.2216874429313581,0.0038005893361741884,5.09436451530124,0.021998638028039644,0.9896879265098241,0.4477431650989655,1000,-0.11551259200767097
0.018429110208237766,6.547314507575329e-05,-0.0050000000000000044,2.25,1.0,-2.650683879852295,0.9812826881548319,2.885054349899292,0.6427792797515163,-0.006157206993710133,0.9997267596528459,0.0019803895,-1.7077686674096528,-0.0038912045,-0.755776724953443,3.7725124,2.842170943040401e-17,-48.25,780,-0.2216874429313581,0.0038186111812998293,5.989440032824309,0.0004987521515613045,0.9829292125754849,0.4246622283023406,1000,-0.11560088944551007
0.019438800512987905,5.349734085647825e-05,-0.0050000000000000044,2.25,1.0,-2.4518909454345703,0.9853954801925678,2.411121129989624,0.5501484741615876,0.0304484412886668,0.9997012547659897,0.002956479,-1.6559892166033698,-0.008847689,-0.7054644851012184,3.767187,-1.4210854715202004e-17,-47.75,800,-0.2216874429313581,0.0036764439861171703,3.560440530053693,-0.0008180463806308544,0.9854527954362696,0.4863254911731367,1000,-0.11467364746817865
0.019636551787434967,9.198202206595356e-05,-0.0050000000000000044,2.25,1.0,-2.372744560241699,0.9774765877490285,2.2219600677490234,0.5873127136923219,-0.003396307187329512,0.9997536660053331,0.0028505845,-1.3420724909535013,-0.0078327935,-0.7454602367180246,3.758694,-1.4210854715202004e-17,-47.55,820,-0.2216874429313581,0.003771428339967255,5.874004827028357,-0.010454683088151139,0.9756932068152318,0.4573824695412095,1000,-0.11527216285342139
0.021696239157139682,0.00010409621845467282,-0.0050000000000000044,2.25,1.0,-2.3717801570892334,0.9653248601215679,2.263613224029541,0.4717384757113692,-0.04581070683675353,0.9997873343067185,0.0034831155,-1.262896554977241,-0.008687834,-0.7685758618535776,3.755258,0.0,-46.65,840,-0.2216874429313581,0.003735220944038236,4.407986514875066,-0.023557158297371657,0.9721323093282842,0.4979757632213489,1000,-0.11356375944266577
0.021111599327246815,5.333643984931895e-05,-0.0050000000000000044,2.25,1.0,-2.8270137310028076,0.9841916769750154,2.3591718673706055,0.6306921032950147,0.0006561284305062145,0.9997046513348415,0.003106679,-1.7281383560583048,-0.009960771,-0.7571476616443698,3.7485409,2.842170943040401e-17,-48.15,860,-0.2216874429313581,0.0038113418745167834,4.905181654218726,-0.0074987418532909455,0.9861844376574799,0.5041786518024448,1000,-0.11557620817096996
0.017214168254407868,0.00010316362689568376,-0.0050000000000000044,2.25,1.0,-2.4709861278533936,0.9675222232710592,2.348221778869629,0.6473892032229297,-0.005399131170473993,0.9997885576899078,0.0033620885,-1.5979595149998913,-0.007296988,-0.768797214844467,3.7492902,0.0,-46.5,880,-0.2216874429313581,0.0035752145935179494,5.193845378548262,0.0032308568857915346,0.9720325598882884,0.4731933229757976,1000,-0.11376171268123443
0.019226201133537592,0.00022242121362128854,0.0,2.25,1.0,-2.5173592567443848,0.9342504107161774,2.33328914642334,0.5713182054186099,0.014236931345891208,0.999833285009916,0.0029302393,-1.112921722754691,-0.010421905,-0.7511072534796978,3.7734702,0.0,-45.85,900,-0.2216874429313581,0.0036359833069288454,4.435019789856318,0.004501936067968614,0.9391967298146245,0.4619298774497258,1000,-0.11047772945852634
0.01720719523297967,0.0001418686179676169,-0.0050000000000000044,2.25,1.0,-2.3753113746643066,0.9592141474010469,2.4807872772216797,0.6459555870002829,-0.033671366737922655,0.9998085753951288,0.0018883259,-1.6053354459840532,-0.006578552,-0.7810143033823302,3.7901144,-1.4210854715202004e-17,-46.15,920,-0.2216874429313581,0.003498378603066156,4.355665944650607,-0.004753796165977511,0.9601268213952747,0.46873158341629895,1000,-0.11273726144073165
0.017383887652895655,0.000532347493595812,-0.004975000000000005,2.25,1.0,-2.6595301628112793,0.8463050298005013,2.360259771347046,0.5907634315793453,-0.022502983931917696,0.9998902520459108,0.0020035752,-0.9101179281875421,-0.0051817033,-0.6317580542087399,3.792437,4.263256414560601e-17,-44.55,940,-0.2216874429313581,0.0036993099240456265,5.866808166655194,0.0029534385513091477,0.8590347031805776,0.5030048361000975,1000,-0.10860882548993255
0.016857566957437165,0.0003131896606067628,0.0,2.25,1.0,-2.603259563446045,0.9114004130325886,2.3487637042999268,0.4726377038430502,-0.015332874989253469,0.9998569574718946,0.0043526106,-1.5182349118462015,-0.012120255,-0.7659121991780361,3.7783308,0.0,-45.25,960,-0.2216874429313581,0.0036391343385772956,4.673360725481037,-0.0034267442642921396,0.913945875841211,0.48448216153474677,1000,-0.1097003714545084
0.015792474140130325,0.00012463571160251327,0.0,2.25,1.0,-2.9227230548858643,0.9364766720601674,2.2580666542053223,0.6663463586652699,0.062408130952622744,0.9998269231215979,0.0021179272,-2.8014045858637693,-0.007074734,-0.5556657780499045,3.7685506,2.842170943040401e-17,-45.45,980,-0.2216874429313581,0.003506886512014832,3.3827733939934697,0.027755642974435196,0.9645137811005073,0.4526077338063613,1000,-0.11028117199653492
