_std_discrew,_lr_multiplier,CriticLoss,_min_obs,_mean_obs,_min_discrew,_max_act,_mean_act,Beta,_MeanReward,PolicyEntropy,_std_obs,Steps,_mean_discrew,KL,_std_adv,_mean_adv,_min_adv,NewPolicyLoss,_max_discrew,BaselineLoss,_max_adv,_Episode,_std_act,_max_obs,_min_act
0.004014645924816712,1.0,0.16795404,-1.342999126387782,-0.00936092690731976,-0.2216874429313581,2.012636184692383,-0.06843456775322557,1.5,-49.55,3.6719346,0.01505065449792812,1000,-0.11718978911454937,0.008837666,0.9999806338891529,7.105427357601002e-17,-2.250957616660728,-0.20899093,-0.0050000000000000044,0.0024423087974011037,3.589200077375955,20,0.384129735524261,0.6709355513415547,-2.4577972888946533
0.003863768470365576,1.0,0.3165899,-0.7513888541359087,0.015081665983842689,-0.2216874429313581,2.1249146461486816,-0.04206945727556013,1.5,-48.65,3.6676164,0.012095193107509084,1000,-0.11475816831125002,0.0044706594,0.9999647651163676,-7.105427357601002e-18,-2.0352801780539194,0.18182532,-0.0050000000000000044,0.0018350975691547012,2.7477211127183825,40,0.40163360380317187,0.7311737929809674,-2.3023102283477783
0.004054647106061202,1.0,0.10693743,-0.6215104024655006,0.014531186954541088,-0.2216874429313581,2.360565423965454,-0.04196634965785779,1.5,-49.85,3.6791282,0.01137770054119236,1000,-0.11715265214196231,0.0058832224,0.9999527244747721,-2.1316282072803006e-17,-1.7609099912530943,0.0036227622,-0.0050000000000000044,0.0007197830546750767,2.6403490869859954,60,0.3845609745213912,0.9591790088729868,-2.3934950828552246
0.004089037455620321,1.0,0.36672333,-0.7087058122919334,0.014039644905015235,-0.2216874429313581,2.4828176498413086,-0.00030822823999915273,2.25,-49.4,3.6822004,0.012701215591725448,1000,-0.11584492475802219,0.006008225,0.9999252394361651,4.263256414560601e-17,-1.752438531343183,-0.15669939,0.0,0.0002638876759566669,3.0107779950285405,80,0.3792044964135985,0.7514924755794399,-2.128837823867798
0.004011092841305663,1.0,0.34820288,-0.6455498991941923,0.009184191201445943,-0.2216874429313581,2.10046648979187,-0.009624221512116492,2.25,-48.2,3.6834345,0.009448066706913824,1000,-0.11337740201963793,0.004034893,0.9998705238045315,-2.1316282072803006e-17,-2.408032663062809,-0.19661254,-0.0050000000000000044,0.0001622121921115936,3.324113034386308,100,0.37686670209547396,0.6993330259235293,-2.2084875106811523
0.003996409034412553,1.0,0.26696175,-0.7184090452236696,0.0004223642310062335,-0.2216874429313581,2.3197312355041504,-0.014645972371421522,2.25,-49.6,3.7011328,0.012895462099211314,1000,-0.11712170403234774,0.004584976,0.9997463768197101,1.0658141036401503e-17,-4.358490859095172,-0.22147815,-0.0050000000000000044,5.86632212527666e-05,3.5393354544227376,120,0.4122430829551656,0.9167819708890361,-2.2168664932250977
0.003948276534340528,1.0,0.49904302,-0.667410603891368,0.016358746564597446,-0.2216874429313581,2.3569304943084717,0.038063142628059723,2.25,-49.0,3.7096922,0.012426821342381525,1000,-0.11528404590429203,0.0030135345,0.999789711703764,0.0,-2.3327508381284208,-0.27604002,-0.0050000000000000044,0.0001061235182766092,4.546271332700416,140,0.4053864535180416,0.7116790254104199,-2.6372897624969482
0.003996810014648565,1.0,0.6124253,-0.6282465101098633,0.0102969462391523,-0.2216874429313581,2.4106502532958984,0.02449425560689997,2.25,-49.55,3.7144656,0.013176472566129794,1000,-0.11685414003061952,0.0049476335,0.9996715730223417,-2.1316282072803006e-17,-2.2717468869439537,-0.24151501,-0.0050000000000000044,4.710072557639003e-05,5.4030324900944535,160,0.4052811388109098,0.7377776671326042,-2.084775924682617
0.003981402127351441,1.0,0.635381,-0.7597620145052603,0.004340800043080415,-0.2216874429313581,2.4413886070251465,-0.0068384986548335296,2.25,-49.5,3.7100837,0.013167965281189672,1000,-0.11674108499794676,0.002167044,0.9997115851411201,-1.4210854715202004e-17,-3.179411302880663,-0.21528192,-0.0050000000000000044,6.0558405303213034e-05,5.614015049047073,180,0.4118320146106943,0.8120235002123055,-2.1360814571380615
0.003977151179646994,1.0,0.66391695,-0.6717863765441038,0.01211324937907272,-0.2216874429313581,2.1814169883728027,0.026528243136242965,2.25,-49.45,3.7053504,0.013356068553881325,1000,-0.11618360396811551,0.004209047,0.9996792670921941,2.842170943040401e-17,-2.7166832369428717,-0.20900306,-0.0050000000000000044,4.902462933818374e-05,3.3708082813599005,200,0.4125726431860338,0.7070541443099355,-2.176358938217163
0.0038497163155137536,1.0,0.64791894,-0.6081142167854557,0.0006618488009830852,-0.2216874429313581,2.272247076034546,-0.0079244522038789,2.25,-48.45,3.6909165,0.012839808308705803,1000,-0.11514710114101373,0.0016782568,0.9997716155235314,0.0,-2.8559313293014634,-0.20048304,-0.0050000000000000044,9.319904595443043e-05,7.786393390979689,220,0.4048039384799864,0.7919037259474424,-2.752084255218506
0.004058446553109297,1.0,0.66103274,-0.6152092284313743,0.0006499370652179698,-0.2216874429313581,2.22477126121521,-0.024383302052447108,3.375,-49.95,3.695482,0.011548824238274495,1000,-0.11761154610201385,0.0069762086,0.9996093006249123,1.4210854715202004e-17,-5.0282235283522105,-0.19921327,-0.0050000000000000044,2.476062498667315e-05,4.025357603278653,240,0.40530579865835453,0.7958735646167147,-2.4344465732574463
0.004069059578502995,1.0,0.67174053,-0.6014273903389696,0.013946021600903798,-0.2216874429313581,2.444779872894287,0.022023652894888075,3.375,-50.0,3.672887,0.018573161276574022,1000,-0.11768397713319553,0.0031635086,0.9995487449050784,-8.526512829121202e-17,-2.93220504822974,-0.1986589,-0.0050000000000000044,2.6059641952845186e-05,3.539000093537844,260,0.42721032327183917,0.7618751558866118,-2.186846971511841
0.0039028258743120264,1.0,0.6768006,-0.6092609854709595,0.01022218235634558,-0.2216874429313581,2.490945339202881,-0.0002781914909137413,2.25,-49.0,3.6635106,0.012339804015343233,1000,-0.1160312262197173,0.0011234247,0.9996884108216895,-1.4210854715202004e-17,-3.420204016977376,-0.197871,-0.0050000000000000044,5.097885856389145e-05,7.841904150667275,280,0.3936635780161294,0.638550197524956,-2.7517902851104736
0.003861957028794971,1.0,0.6797497,-0.5762776028613913,0.00733852997133789,-0.2216874429313581,2.1624655723571777,0.004762168817454949,2.25,-47.4,3.6601725,0.011897320305259486,1000,-0.1105844193479869,0.0025105753,0.9998375541325659,5.684341886080802e-17,-1.3640341536401166,-0.19669151,-0.0050000000000000044,0.00023791819253817564,4.131315085837803,300,0.39475944677618974,0.621029674464949,-2.023219347000122
0.004012503028972535,1.0,0.689775,-0.5806838809326397,-0.00502161486865821,-0.2216874429313581,2.4442026615142822,-0.04903170897404198,2.25,-49.5,3.6462154,0.011276137536578126,1000,-0.11734097986444601,0.0024781635,0.9996986914954488,-6.039613253960852e-17,-2.371789433629957,-0.19755366,-0.0050000000000000044,4.0946206106719986e-05,4.166157277178379,320,0.37901187422320565,0.6620860210997819,-2.341517925262451
0.003882571731269577,1.0,0.6919852,-0.6390299093620669,0.004606820760099816,-0.2216874429313581,2.157280445098877,0.002813686436333228,2.25,-48.35,3.646779,0.011055947164483892,1000,-0.11447855723714398,0.0017096223,0.9997672893668148,0.0,-2.533874746439496,-0.19716766,0.0,9.726025328464733e-05,5.500217857966182,340,0.3886167958260478,0.5774538562201085,-2.24467396736145
0.003939691873634502,1.0,0.69491196,-0.7816302093416881,0.007058793965506134,-0.2216874429313581,2.31796932220459,0.016385504412523004,2.25,-48.75,3.668211,0.015874731155335112,1000,-0.11511115808529428,0.0030907134,0.999766401605311,-1.4210854715202004e-17,-3.329141162762541,-0.19699053,-0.0050000000000000044,0.00011201548184270139,4.733586404948744,360,0.4042960618347238,0.7377482051012564,-2.4714207649230957
0.004041512006777952,1.0,0.69655824,-0.8849704292055702,0.0007870418928636905,-0.2216874429313581,2.296319007873535,-0.013437461429508402,2.25,-49.85,3.6817856,0.019060447119402687,1000,-0.11749474475240511,0.0030698134,0.9996551635859777,1.9539925233402754e-17,-3.120768994260015,-0.19665216,-0.0050000000000000044,2.19038294900855e-05,3.9303143982984023,380,0.42118539238610014,0.7326472832697466,-2.573852062225342
0.003947240945096781,1.0,0.69807804,-0.6528846512499865,0.00274066105114997,-0.2216874429313581,2.390582799911499,-0.0028198128986987284,2.25,-49.15,3.6806972,0.011422973282169247,1000,-0.11512027517928251,0.002529488,0.9997091131768305,-4.263256414560601e-17,-1.6578604879411474,-0.19635399,-0.0050000000000000044,8.000727855311773e-05,4.289369493373634,400,0.4124935404629256,0.6168595937478867,-2.635958194732666
0.003879907669950386,1.0,0.6991551,-0.6874113045197291,0.006255007396056045,-0.2216874429313581,2.0837740898132324,-0.0003490952944848686,2.25,-48.75,3.6785946,0.012463709773181066,1000,-0.115730136744157,0.0031608709,0.9997345071310758,0.0,-2.7510163226495954,-0.1961032,-0.0050000000000000044,7.342269530827709e-05,5.141103036841078,420,0.3999321093341433,0.5717708502959914,-2.264336109161377
0.0040034928471953165,1.0,0.7003857,-0.6163015517645143,0.015755319237502532,-0.2216874429313581,2.303837537765503,0.03732424875954166,2.25,-49.35,3.6683116,0.012682270744739576,1000,-0.1159738777845856,0.001900286,0.9996761498466212,1.4210854715202004e-17,-1.507582329405749,-0.19588433,-0.0050000000000000044,5.8540803718257344e-05,5.248887507107224,440,0.413557761280385,0.6808016627289252,-2.1038191318511963
0.003959971642471979,1.0,0.70096785,-0.5920650606849879,-0.005188102137405039,-0.2216874429313581,2.241957664489746,-0.041528137202723886,2.25,-49.1,3.676602,0.010000637598392577,1000,-0.11656132281354821,0.0026194768,0.9995558669424279,-7.105427357601002e-18,-2.2155604187617706,-0.19564432,-0.0050000000000000044,2.1653158864254286e-05,5.753120396748082,460,0.39668212742875486,0.4897298070606662,-2.3503715991973877
0.0038592968446477206,1.0,0.70268214,-0.791585291006948,0.00986773277234613,-0.2216874429313581,2.1244683265686035,0.013592694079037756,2.25,-48.5,3.682702,0.011519266988414234,1000,-0.11516638423853148,0.0021255456,0.9997196560708679,7.105427357601002e-18,-3.526183676086628,-0.1955474,0.0,6.044180082669516e-05,5.4861343417501685,480,0.4062020768464604,0.5351667410243153,-2.400528907775879
0.003962371950293749,1.0,0.7034126,-0.5882799267978229,-0.00046374877146830785,-0.2216874429313581,2.4082069396972656,-0.02097061578917783,2.25,-49.35,3.6765614,0.014967074128044098,1000,-0.11633448574850988,0.0036045166,0.9997037130040287,0.0,-1.8991021699955075,-0.19543509,-0.0050000000000000044,5.780652643299691e-05,6.806614001236741,500,0.42030241553587866,0.6176315277679096,-2.6373074054718018
0.003912787864211009,1.0,0.7035073,-0.6996316756267305,0.010527477057080079,-0.2216874429313581,2.240466833114624,0.012464394118171185,2.25,-48.7,3.6607637,0.011619074294342958,1000,-0.11588366393478562,0.0022656817,0.9997200399578328,-7.105427357601002e-18,-1.9995441638380047,-0.19523898,0.0,6.405892167944948e-05,7.097423613628928,520,0.39792919192119897,0.7271581149465323,-2.0269408226013184
0.0038367803851320622,1.0,0.70315814,-0.7154262294517264,-0.0032030566528112063,-0.2216874429313581,2.7569894790649414,-0.03696339168841951,2.25,-48.5,3.632609,0.013978272302156427,1000,-0.1147799270758507,0.0027426041,0.9997674926121428,2.842170943040401e-17,-1.846852878717219,-0.1949729,-0.0050000000000000044,9.604405489083513e-05,5.780689885648737,540,0.40725555461463775,0.6042209291440194,-2.389633893966675
0.003973810727387806,1.0,0.70434177,-0.7402670163164826,0.01067930904276534,-0.2216874429313581,2.280742883682251,0.006652352613164112,2.25,-49.35,3.6247995,0.013870063979122474,1000,-0.11587843604470816,0.002030845,0.9995985768105083,-1.4210854715202004e-17,-2.7586566755894157,-0.19493274,-0.0050000000000000044,3.6910237901142034e-05,4.278642956308693,560,0.41940904808462764,0.7220143223714133,-2.111635208129883
0.0038179691746908374,1.0,0.6917703,-0.4824745697723283,0.012805204094950324,-0.2216874429313581,2.125413179397583,0.0039740166523261,2.25,-47.95,3.6057413,0.009601770515186268,1000,-0.1122273166407611,0.0032078286,0.9997442947847,1.4210854715202004e-17,-1.2506228071153136,-0.19081695,0.0,0.00010566276221609049,3.7345559336814387,580,0.3804869911364429,0.42922091879750657,-2.0521159172058105
0.0039952934293926105,1.0,0.7056789,-0.5967546919471816,0.014644780624421377,-0.2216874429313581,2.0177454948425293,0.0028466908839181997,2.25,-49.25,3.5979974,0.01012755969489064,1000,-0.11571618635098789,0.0022696236,0.9996396529051753,0.0,-2.121595945902684,-0.19452286,0.0,5.12430928436831e-05,4.477872789823634,600,0.39561256420176727,0.5257611562346941,-2.239757537841797
0.003948199821413137,1.0,0.7051183,-0.604042275677414,0.005853273721938632,-0.2216874429313581,2.056636095046997,-0.014890596009092405,2.25,-49.15,3.6080518,0.011430431723177589,1000,-0.1166355312149947,0.0031196717,0.9996652539266637,1.4210854715202004e-17,-3.1243466926126877,-0.19441965,-0.0050000000000000044,3.4241660635167264e-05,5.015191036248439,620,0.4029393803769228,0.5519690912926182,-2.504513740539551
0.0038233197516971823,1.0,0.70395225,-0.6595284465361315,0.009674313148781085,-0.2216874429313581,2.2377591133117676,-0.035525692957104185,2.25,-48.05,3.6179614,0.013180558886320531,1000,-0.11295400705484408,0.0035331368,0.999779968747652,1.4210854715202004e-17,-1.3368374405071801,-0.19423422,0.0,9.71567770367428e-05,4.848618753478094,640,0.3859315315507653,0.6140758422252564,-2.1878294944763184
0.00382721330998043,1.0,0.70059824,-0.834193048705348,0.0049701976114707195,-0.2216874429313581,2.7983410358428955,-0.034266778902616354,2.25,-47.2,3.6193852,0.014936751936118141,1000,-0.11018794601863924,0.0034135648,0.9998386464679646,2.842170943040401e-17,-2.0143262264293673,-0.19327977,-0.0050000000000000044,0.00024866665133848833,3.597183729005181,660,0.41608152898385353,0.694310863360499,-2.3660829067230225
0.004142749747478865,1.0,0.70300347,-0.48191893484059123,0.005595195131694538,-0.2216874429313581,2.181671142578125,0.008684507148806005,2.25,-47.8,3.6225462,0.009857745835503303,1000,-0.11196364699765186,0.0034939717,0.9998652094906636,0.0,-1.4846680065783369,-0.19388938,0.0,0.0003291356239448775,5.543446898500282,680,0.38850630124824354,0.45224424268204155,-2.3861114978790283
0.003764391789127529,1.0,0.70319647,-0.43237576890175616,0.0138203628471615,-0.2216874429313581,2.3142004013061523,-0.009258768198429607,2.25,-47.8,3.6116316,0.009088295033479193,1000,-0.11393988538182498,0.0019394219,0.9998174660407415,-7.105427357601002e-17,-2.2522597899425336,-0.19378312,-0.0050000000000000044,0.00014026229025637096,4.575098782159849,700,0.40113071420737567,0.6637997139063713,-2.1912076473236084
0.0037615615488487634,1.0,0.70236886,-0.5841277850987745,0.011784009544627558,-0.2216874429313581,2.643087148666382,-0.01088290367159061,2.25,-47.25,3.6113586,0.010425255317444693,1000,-0.11145713700357092,0.003634734,0.999840990048869,-1.4210854715202004e-17,-1.6511042645458356,-0.19362953,-0.0050000000000000044,0.00026977807304063873,4.80637969849894,720,0.3922727326762354,0.5983086610920496,-2.4100656509399414
0.0038740806171909323,1.0,0.7021482,-0.4632110266853448,0.0054827051021064666,-0.2216874429313581,2.09403395652771,-0.03083588013460394,2.25,-48.5,3.6084929,0.011726691580516138,1000,-0.11521920657180969,0.004689285,0.9996982422928712,1.4210854715202004e-17,-1.9940895778316083,-0.1934853,0.0,6.194511911223074e-05,5.2062313606101505,740,0.39485970963666567,0.5748938612992606,-2.193678379058838
0.003506102769617583,1.0,0.701657,-0.8239537494075098,0.0025262771256159876,-0.2216874429313581,2.2506837844848633,-0.04827623268845491,2.25,-45.85,3.638805,0.011895705387426351,1000,-0.10989027266932443,0.0040918197,0.9998423608096482,-1.4210854715202004e-17,-1.6724360962037395,-0.19333269,-0.0050000000000000044,0.0001994419395448374,4.6380092987053185,760,0.3916643995860331,0.5897049856188348,-2.37890887260437
0.0036171498142551425,1.0,0.70122874,-0.7180247745843698,0.014932726317980587,-0.2216874429313581,1.9851382970809937,-0.015894359132740645,2.25,-46.7,3.6467562,0.010493968329310498,1000,-0.1135908684768628,0.0019135468,0.9997810357968414,2.842170943040401e-17,-1.7214490953754722,-0.19318552,-0.0050000000000000044,0.00014174892286051237,4.2553771705685515,780,0.39841974780698153,0.5389693123336962,-2.764127254486084
0.003981985145147174,1.0,0.7009828,-0.6902211210204579,0.0026777744588457513,-0.2216874429313581,2.3772835731506348,-0.023811361090280116,3.375,-47.9,3.6333241,0.013889208484174497,1000,-0.1127305264808075,0.0067154756,0.9998410468168275,-2.842170943040401e-17,-1.1287066673190604,-0.19304913,0.0,0.0001869973717868376,4.768087628353733,800,0.4413675456988769,0.6629079678205195,-2.5820493698120117
0.003994644181805541,1.0,0.7004487,-0.3917871663747647,0.002219360712659396,-0.2216874429313581,2.40264892578125,-0.023012482920777982,2.25,-46.45,3.6208723,0.008620156981731839,1000,-0.11121996900156077,0.0008390341,0.99986446160967,-5.684341886080802e-17,-1.2109746825656484,-0.19291615,0.0,0.0002813372522625421,5.6510006738494925,820,0.40357283987924575,0.45339304160170085,-2.172898292541504
0.0036219622476709843,1.0,0.70001084,-0.585962244629222,0.000860613011792976,-0.2216874429313581,2.242973566055298,-0.033480023426294796,2.25,-46.85,3.624085,0.01155076714101019,1000,-0.11285899133612863,0.0052090813,0.9998180785275627,-5.684341886080802e-17,-2.1995809700004947,-0.19279186,-0.0050000000000000044,0.00016779680524225282,3.9068726068232675,840,0.4029128590708116,0.6230450416185157,-2.4246466159820557
0.0036385250220184674,1.0,0.6994411,-0.5940889977902922,0.0042424307236492076,-0.2216874429313581,2.1234703063964844,0.008647492926684208,2.25,-46.4,3.626378,0.009132765153206998,1000,-0.10852801689462754,0.0046817665,0.9998400467908947,-4.263256414560601e-17,-1.9493650617663725,-0.1926558,0.0,0.00019888048698758426,3.7523957888617416,860,0.3841804107611,0.4147068325969438,-2.104100465774536
0.0036145073687822594,1.0,0.6988094,-0.5041524038641788,0.0003930279250301721,-0.2216874429313581,2.4314918518066406,-0.00932108406041516,2.25,-46.4,3.6236105,0.011083058538187881,1000,-0.11032493616581916,0.0032454107,0.9998248448738025,0.0,-1.4976766641148263,-0.1925221,0.0,0.0001831029563921039,4.669369334043295,880,0.39608987187282735,0.5221929777158217,-2.355374813079834
0.0038447236743272954,1.0,0.6979166,-0.38582906335964057,0.0035644418872032625,-0.2216874429313581,2.31105637550354,0.01053160780761391,2.25,-48.55,3.6170416,0.010816589459790088,1000,-0.11508530655803319,0.0020119485,0.9997198265643753,4.9737991503207014e-17,-1.9300435753376008,-0.19237553,-0.0050000000000000044,5.239575704718275e-05,3.790036287382276,900,0.4018279965791736,0.5811719230051591,-2.3406620025634766
0.003644532091104175,1.0,0.69261897,-0.4234518182668647,0.0026181966286962077,-0.2216874429313581,2.3534953594207764,-0.0022210327058564874,2.25,-46.65,3.6001194,0.010490789311374676,1000,-0.10964207157251923,0.0035467094,0.9998513617381284,-5.684341886080802e-17,-1.2597824964027107,-0.19067502,0.0,0.00025562589635278707,5.430589188052564,920,0.4033751945845696,0.6875051882058638,-2.350625514984131
0.0038593998960252227,1.0,0.697658,-0.4518146170787632,0.014827748369738028,-0.2216874429313581,2.2702836990356445,0.0025653333395021034,2.25,-44.4,3.5907707,0.01079182056192797,1000,-0.10190149769240356,0.0037751226,0.9998890646387154,-1.4210854715202004e-17,-1.170350390686355,-0.19211929,0.0,0.0005110716254849142,4.296163675057086,940,0.38739100164800144,0.4650247538895093,-2.0428385734558105
0.0036760760404465228,1.0,0.6941643,-0.30919676371203875,0.0013175169478496548,-0.2216874429313581,1.9443094730377197,0.0054235991432797165,2.25,-44.15,3.5950909,0.010056328578771895,1000,-0.1045017938823138,0.0054580746,0.9998862245831194,-3.907985046680551e-17,-1.8511216551803555,-0.1911987,0.0,0.00048491569985202045,4.789167834568953,960,0.39419050621958446,0.477356286057831,-1.8185126781463623
0.0038016587654938106,1.0,0.68670017,-0.3878064166567459,0.010830682951771597,-0.2216874429313581,2.4085710048675537,0.028663885600864886,2.25,-46.55,3.5956595,0.01110067043218731,1000,-0.10733426222561135,0.004931225,0.999892612258827,-1.4210854715202004e-17,-2.1200801791820707,-0.18874238,0.0,0.00038719988667854023,3.1552023020189184,980,0.4064264799642664,0.5866845989858834,-2.7362632751464844
