_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,NewPolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,BaselineLoss,CriticLoss
-49.55,1000,0.006769462874367692,-1.0121264083683037,0.5873097035221985,0.013683240184221184,0.002854900570702739,-2.9187958240509033,2.054628372192383,0.37063793713172954,0.0,-1.9162669425267904,2.9805782918195862,0.9999581291597127,-0.11650414467400114,-0.2216874429313581,-0.0050000000000000044,0.004006598036363946,20,-0.004508398,3.7043204,0.012148462,1.5,1.0,0.002122326848674374,0.004747314
-50.0,1000,0.007585966824393101,-0.7255825483925734,0.4375917272170642,0.011043225589734485,0.01823881821593386,-1.8869134187698364,2.1950318813323975,0.37122204920385865,0.0,-1.9907846620682008,3.1857670164799563,0.9999619189754351,-0.11768397713319553,-0.2216874429313581,-0.0050000000000000044,0.004069059578502995,40,-0.2304793,3.7136261,0.008430283,2.25,1.0,0.0021839211653870622,0.32991624
-49.8,1000,0.0175028611605523,-0.4028123224833887,0.4996602084245389,0.009391244280066768,0.045118464833401956,-1.9147287607192993,2.103666305541992,0.37053589656344915,1.0658141036401503e-17,-1.5421110213741032,3.337085959723712,0.9999611546014066,-0.11747880089184391,-0.2216874429313581,-0.0050000000000000044,0.004043974978702799,60,-0.36148864,3.7104502,0.003263185,2.25,1.0,0.0011056547228672582,1.1233666
-48.9,1000,0.011721642152624388,-0.6413124174560442,0.7244847079107547,0.012139596811813822,0.012151346257305705,-2.165517568588257,2.1251611709594727,0.3979099303507311,-2.842170943040401e-17,-2.173888063543033,3.161417752957563,0.999915329064399,-0.11584575636829388,-0.2216874429313581,-0.0050000000000000044,0.003907482571466402,80,-0.45661193,3.7119684,0.0028604784,2.25,1.0,0.00011461272201058933,1.0894463
-49.1,1000,0.009982219621889658,-0.6344962612426795,0.6409667520409824,0.010219776958344943,0.010603280519251712,-2.18015193939209,2.6102592945098877,0.39245323837843576,1.4210854715202004e-17,-3.317335028948196,4.203229947101831,0.9998091621371279,-0.11556332459855709,-0.2216874429313581,0.0,0.003979791680939015,100,-0.3427095,3.708326,0.0036406417,2.25,1.0,6.884399334387817e-05,1.043555
-49.5,1000,0.008111175412759467,-0.6109277427132294,0.6820129047035197,0.011460659781724053,0.002960379118041601,-2.3224070072174072,2.458101272583008,0.38501301099752683,-1.0658141036401503e-17,-2.0535557830445375,4.719901164479092,0.9997090060655599,-0.11590968888889228,-0.2216874429313581,-0.0050000000000000044,0.004066182446470431,120,-0.25891763,3.6961412,0.002649909,2.25,1.0,7.587722296347446e-05,0.7596284
-49.05,1000,0.007504214607982984,-0.6869873469554131,0.5169333606672419,0.013468157541670894,-0.013034388033323921,-2.376276969909668,2.258305311203003,0.39945972909821253,2.842170943040401e-17,-1.8502924965180336,5.328045919108258,0.9997894790439387,-0.11512236805868435,-0.2216874429313581,-0.0050000000000000044,0.004019906631921195,140,-0.22173342,3.6852026,0.004059664,2.25,1.0,0.00012690019161602095,0.7091254
-49.7,1000,-0.002603917027576374,-0.5071318402946952,0.5595087799259818,0.009250881853418777,-0.02011322662961902,-2.2722630500793457,2.0473320484161377,0.3862854625431082,7.105427357601002e-18,-2.972261175858903,4.282091450428408,0.9994684117279785,-0.11729443613144185,-0.2216874429313581,-0.0050000000000000044,0.00401573249182078,160,-0.20281956,3.6600294,0.0028588213,2.25,1.0,1.5237769052516167e-05,0.705131
-49.65,1000,0.01056717047215075,-0.6206076560287801,0.6174074173305745,0.009990301730309055,0.019472973944735714,-2.1478776931762695,2.11669659614563,0.37944986470613196,0.0,-2.8157367275958545,3.5820724163474407,0.9994995210668632,-0.1170332496088619,-0.2216874429313581,-0.0050000000000000044,0.004006885771895755,180,-0.19825722,3.6613445,0.0036285007,2.25,1.0,1.7165819826970846e-05,0.7035537
-48.9,1000,0.020289531206212335,-0.511835659209387,0.5985484999987242,0.011157049322437005,0.04262388950772583,-2.241316556930542,2.0788307189941406,0.3969688982366292,0.0,-1.8050389717600797,4.887944412780661,0.9996579991821328,-0.11601708731443544,-0.2216874429313581,-0.0050000000000000044,0.0038723963651250432,200,-0.19793761,3.6648488,0.0023469254,2.25,1.0,3.884139968715736e-05,0.71134126
-49.5,1000,-0.010026038752228296,-0.6644409920536298,0.41121907344357705,0.010950501709657362,0.029706180850684178,-2.5306053161621094,2.247462511062622,0.3819663393373989,1.4210854715202004e-17,-3.0756456873924147,4.824410435395806,0.9995725997025101,-0.11619417719298676,-0.2216874429313581,0.0,0.004025977084679394,220,-0.19812979,3.6545014,0.00274786,2.25,1.0,3.058425483314073e-05,0.7149978
-49.05,1000,0.00959740118891943,-0.4196428801066982,0.7346458351204624,0.009267344081365522,0.009363671098137275,-2.0896663665771484,2.150700807571411,0.3638191180869727,-1.4210854715202004e-17,-1.4006649952441907,5.49790111011832,0.9997072117430919,-0.11576073118334904,-0.2216874429313581,-0.0050000000000000044,0.003925361177037005,240,-0.19705981,3.6430106,0.0019054026,2.25,1.0,6.023620929979563e-05,0.71561414
-47.7,1000,-0.00018465322453399427,-0.38224629147849054,0.4546773245441945,0.008387587784194215,0.024045602217782288,-2.222303867340088,2.2038097381591797,0.3740965486517312,2.842170943040401e-17,-1.025643749362445,8.237619998511882,0.9998266197971271,-0.1135480412825232,-0.2216874429313581,0.0,0.0038312726578904853,260,-0.19686627,3.6178083,0.0014346611,1.5,1.0,0.00018519933243534194,0.71733856
-47.4,1000,-0.0026520014305909325,-0.6928659960851705,0.512527677972596,0.009695190826057137,0.023724581046728418,-2.2251672744750977,2.318765640258789,0.3779788073824103,-1.4210854715202004e-17,-0.8916139404076122,5.066419712304774,0.9998504389774252,-0.11155181390430352,-0.2216874429313581,-0.004803465217877188,0.003946363060410061,280,-0.19665225,3.6185615,0.0037501706,1.5,1.0,0.0003079017976966279,0.7176907
-48.45,1000,0.007019358695495603,-0.4977316796515899,0.7722971236133449,0.011881963547693808,0.032966349979280496,-2.11777400970459,2.2265336513519287,0.3638494013241917,2.842170943040401e-17,-1.9519534621262387,4.294652904780607,0.9997498690499351,-0.11430099288061342,-0.2216874429313581,-0.0050000000000000044,0.0038595300411646354,300,-0.19653347,3.6256416,0.0052507697,1.5,1.0,7.882778134206331e-05,0.7184659
-46.85,1000,0.0027323073454450933,-0.3760328090992703,0.42855630393828803,0.008487222153284376,0.01997141254809685,-1.7755649089813232,2.2901928424835205,0.3678741202603235,-4.9737991503207014e-17,-1.201393007562181,4.647811375698655,0.9998358893358309,-0.10918231668320842,-0.2216874429313581,0.0,0.0038299674504547626,320,-0.19666184,3.6449118,0.0070029553,2.25,1.0,0.00023408870326419265,0.7204784
-46.85,1000,-0.006600264459692168,-0.4895843210134201,0.5029258641690012,0.009050288681555609,0.033410873099113815,-2.2143077850341797,2.883955478668213,0.3923863672097231,-1.4210854715202004e-17,-1.389954789999921,4.300662809254675,0.9998401639905301,-0.10966419366881015,-0.2216874429313581,0.0,0.003695374281772879,340,-0.1964101,3.6498952,0.0025262753,2.25,1.0,0.0002189406838795469,0.7218302
-45.85,1000,0.004804880429738483,-0.45012957311063967,0.3813477790768169,0.0089768332738791,0.028748827928327954,-2.2876698970794678,2.472546100616455,0.3927047515154339,0.0,-1.3453566866815463,3.4922384119805163,0.9998588773340282,-0.1057281452579422,-0.2216874429313581,0.0,0.003621176316242666,360,-0.19618249,3.6384645,0.0031426938,2.25,1.0,0.00024203449097183276,0.7209142
-47.1,1000,0.005677744592500285,-0.4027163090280421,0.7315236959498279,0.01029282580048797,0.05284893645299599,-2.377396583557129,2.5180110931396484,0.38798138004998706,7.105427357601002e-18,-1.6320420610207462,4.1751230646212205,0.9998123774585542,-0.11044561524147636,-0.2216874429313581,0.0,0.0037475044936970954,380,-0.12418619,3.6303506,0.0034867302,2.25,1.0,0.000189707465787471,0.48133805
-47.0,1000,0.0179764979682731,-0.5008596882794684,0.5369105245766879,0.010330217702291018,0.07515992618788732,-2.067880630493164,2.175335645675659,0.3894915132723301,7.105427357601002e-17,-1.6508305514048862,3.4985740543896475,0.9998220683817476,-0.11156071096188866,-0.2216874429313581,0.0,0.003625206381790412,400,-0.1960289,3.633697,0.003219512,2.25,1.0,0.00017513537355931557,0.75479186
-44.55,1000,0.010305087153850319,-0.3192287624069718,0.5753184797114942,0.009967045251954566,0.053465155563433654,-2.036712408065796,2.5205283164978027,0.37494439195203055,-2.842170943040401e-17,-1.1352353924276064,3.415241186843451,0.9998869296212857,-0.1030377952030952,-0.2216874429313581,0.0,0.0037164874749909885,420,-0.12082514,3.6337287,0.0034877115,2.25,1.0,0.0004384829451250797,0.47828704
-45.05,1000,-0.005607859699398328,-0.39376854007600887,0.40612064782182455,0.009440663046640554,0.020493295196210966,-1.981109857559204,2.652705192565918,0.3800315139240976,-4.263256414560601e-17,-1.3981118912847217,3.5980654441235016,0.9998726372953866,-0.10461543376403969,-0.2216874429313581,0.0,0.003621911078316727,440,-0.17378427,3.6466293,0.0035467674,2.25,1.0,0.0003698628447939377,0.6752337
-44.1,1000,-0.005765524226464538,-0.399221665079369,0.427678276804752,0.007975149378867256,0.04012328828230966,-2.33020281791687,2.3883657455444336,0.37868366775459694,2.842170943040401e-17,-1.5606507344965204,4.688631552385555,0.999865568936577,-0.1040110387445431,-0.2216874429313581,0.0,0.003463602703212736,460,-0.19547375,3.6511521,0.0037127119,2.25,1.0,0.00036349508475077533,0.74215794
-37.5,1000,0.0015966809496212723,-0.39610094638339205,0.4061807626628355,0.009088024983726583,0.03667945681628771,-2.1865622997283936,2.272916555404663,0.39931595110043794,4.796163466380676e-17,-1.4394343188904077,3.3930435579958,0.9999132755924325,-0.08701891177798848,-0.2216874429313581,0.0,0.0029643128038623753,480,-0.19549763,3.64009,0.0048037795,2.25,1.0,0.0009323498890272408,0.72218657
-41.3,1000,-0.01171749392099853,-0.3897186673467874,0.42198666211495073,0.009683147797927791,0.03608386459934991,-2.111208200454712,2.055971384048462,0.3851433351055288,2.842170943040401e-17,-2.000347318779289,2.8026338353651457,0.999850734012867,-0.09718181935969947,-0.20713173338491997,0.0,0.002853802505819295,500,-0.18288381,3.6256676,0.002317199,2.25,1.0,0.0002746830297981504,0.67364466
-42.15,1000,0.011825324285256813,-0.3670542573060366,0.4062362845094585,0.01133205051879182,0.03963577375700697,-2.12091326713562,2.351520538330078,0.3961004719450586,5.684341886080802e-17,-2.462118843797212,2.9171148942081944,0.9998653842681791,-0.0980685330517181,-0.2216874429313581,0.0,0.003057673110843647,520,-0.14261018,3.6167803,0.00482473,2.25,1.0,0.0002971460293184157,0.54065156
-36.85,1000,0.01616252078515997,-0.4041750959442558,0.41521365063536864,0.011882647888596718,0.050891208788962104,-1.885572075843811,2.7635433673858643,0.3917111007134184,0.0,-1.9264451819501456,3.912726273402171,0.9999050313500373,-0.0881421828143177,-0.2216874429313581,0.0,0.002708803315346022,540,-0.19581631,3.608162,0.003856341,2.25,1.0,0.000536413706296387,0.73771006
-36.35,1000,-0.00656543125387583,-0.34332359993558265,0.3162057130389857,0.009670866029472074,0.018023543518618682,-1.9639664888381958,2.207368850708008,0.3897922359642039,-1.4210854715202004e-17,-2.4340472367250867,2.874454377013231,0.9998821029202095,-0.08147090717347266,-0.2038229524610931,0.0,0.002432089187274082,560,-0.19513495,3.5980504,0.003721104,2.25,1.0,0.0003461247194011961,0.72454494
-36.5,1000,-0.0021853335788183403,-0.4521253645581536,0.38658571605578507,0.010324746954944642,0.0552943978800904,-2.4261341094970703,2.4662532806396484,0.39647318932809456,-5.684341886080802e-17,-2.7420258798858126,2.9740292390079315,0.9998980668810737,-0.08368982310786538,-0.2087382279460185,0.0,0.002473116186189986,580,-0.1667027,3.6143963,0.004419485,2.25,1.0,0.00042550953619360066,0.6199472
-35.9,1000,0.01617646552217744,-0.30061739006281213,0.4230571664138361,0.010597897371715917,-0.007562626364291646,-2.3791184425354004,2.4163658618927,0.40972740169724753,-1.4210854715202004e-17,-2.0790229423064304,3.1537708082465237,0.9998781035870435,-0.07967291023475594,-0.21295320547505947,0.0,0.0027301242910693223,600,-0.16388102,3.624659,0.004589565,2.25,1.0,0.0003995913217399494,0.61728585
-30.65,1000,0.0025005201172536564,-0.3598506346262087,0.3660940443621538,0.009285043441841733,0.005168402586947196,-2.43931245803833,2.3799917697906494,0.3927033461114655,1.4210854715202004e-17,-2.503277648376707,2.4297259304945507,0.9999128367754794,-0.06955195922972923,-0.18930180163327578,0.0,0.0019059547989676749,620,-0.1670114,3.6171577,0.0048082094,2.25,1.0,0.0006061931036646516,0.6349778
-30.25,1000,0.0014216973385788455,-0.36711633777899083,0.352972081306131,0.008086634544238297,0.05152062831888907,-1.9255633354187012,2.282695770263672,0.38591901744176044,-1.4210854715202004e-17,-2.773983523805134,2.3842953193768937,0.9998870104451018,-0.06778773158472354,-0.2125272361595234,0.0,0.0017720132157878958,640,-0.19467187,3.603773,0.0042047384,2.25,1.0,0.00044113271603430206,0.7299554
-28.2,1000,0.0037525244624351875,-0.3159044623384782,0.36793397991181587,0.00963535975268248,0.01638255116296932,-2.1637816429138184,2.089073657989502,0.38542873959966306,1.4210854715202004e-17,-2.9430773511280655,2.262622823597956,0.9999007800238744,-0.06323823465456838,-0.1812445654583542,0.0,0.0017783793210500475,660,-0.18538275,3.5852144,0.0045151953,2.25,1.0,0.0005057352142806014,0.6849188
-26.65,1000,-0.00023136678750224096,-0.39504856495469653,0.3942916793206714,0.011072808600987905,0.015130636771209538,-2.5011608600616455,2.496497392654419,0.40804373677780537,-1.4210854715202004e-17,-2.933443369758149,2.9112532623127527,0.9998910008535201,-0.05582816878655846,-0.1781804838689254,0.0,0.0016629047419396063,680,-0.19477157,3.5620897,0.004964373,2.25,1.0,0.000494161568477854,0.71033335
-21.05,1000,-0.0008935776425246524,-0.26907494013114786,0.35098011384868927,0.008539824854015382,0.035128801409853624,-2.0424797534942627,2.8672876358032227,0.40972902870451056,4.9737991503207014e-17,-2.1279745039372084,2.2192545784329147,0.999909322650363,-0.043928347896036876,-0.1537283563335926,0.0,0.001379738672785128,700,-0.19461794,3.5303934,0.005012764,2.25,1.0,0.0006875180506002017,0.7055479
-20.85,1000,0.011070818054793615,-0.3246095214014407,0.31753626690750403,0.008435325971128803,0.03067453281604685,-2.4327938556671143,3.290580987930298,0.4103657453078879,-5.684341886080802e-17,-2.8197893327575616,2.686837156648653,0.9998878150709557,-0.041314667760444276,-0.15572557013959662,0.0,0.001185778343275977,720,-0.19456689,3.494371,0.003947056,2.25,1.0,0.0005146549033131369,0.70351815
-17.65,1000,0.014273451050769837,-0.2674112413508279,0.34348920510435066,0.008692851508068816,0.05498606705595739,-2.3805410861968994,2.2379724979400635,0.38280365969504054,-2.842170943040401e-17,-4.132646853629536,1.9274665109840707,0.9998939460304468,-0.03438070810248514,-0.181929694792033,0.0,0.0008552315233941824,740,-0.17329705,3.4649553,0.0065683513,3.375,1.0,0.0003853296663877264,0.63257575
-17.75,1000,0.004025268692487549,-0.29205473939590587,0.3489639491680301,0.009526855002814796,0.027129933110554703,-2.3372268676757812,2.803914785385132,0.4092564283630161,2.842170943040401e-17,-3.9886730015844596,1.9692780384154334,0.9998856051345482,-0.03527735162354793,-0.18961131882036428,0.0,0.0009923683861798329,760,-0.18968122,3.4501204,0.0054507484,3.375,1.0,0.00047611295451236406,0.69061714
-15.15,1000,0.00043852018935113766,-0.28040429483406293,0.3211454399497144,0.008052370331114675,0.019997690662974493,-2.331592082977295,2.2012076377868652,0.4099244755189111,8.526512829121202e-17,-3.2514080380156947,2.5372701353415374,0.9998736895221236,-0.03012047966387927,-0.11269376249636506,0.0,0.0004891172047842502,780,-0.10350081,3.4209082,0.0032652793,3.375,1.0,0.00025367409883714985,0.40959373
-11.8,1000,-0.01673357097944607,-0.3185082147288839,0.3199565599753697,0.008058784596444754,0.004993429929716513,-2.3702006340026855,3.0877623558044434,0.4046115035875791,6.394884621840901e-17,-3.5294394174975374,2.6579910272306364,0.999828257790587,-0.02099184769417142,-0.0986353664320172,0.0,0.0003270569510863837,800,-0.19112284,3.397977,0.0026219052,3.375,1.0,0.00016082693682071896,0.7340219
-13.5,1000,0.005648916198841198,-0.282507751705425,0.30901518433277514,0.009846388950586048,0.035725614637020044,-2.2605276107788086,2.756560802459717,0.4085045669955245,-4.618527782440651e-17,-3.091004300303013,2.223352245791597,0.9998290802431212,-0.02558978733692401,-0.09194113431771538,0.0,0.00041604919008933315,820,-0.17251766,3.364976,0.0035712824,3.375,1.0,0.000187293272355956,0.65381336
-12.45,1000,-0.0012566537141091938,-0.34417764026081304,0.32449471547059044,0.010571581464621066,0.019403112564235925,-2.212925434112549,2.403397560119629,0.4252713618760918,2.842170943040401e-17,-3.754835096527347,2.2156007202141854,0.9998326004104535,-0.02080884173504191,-0.10179104560756325,0.0,0.0003796747327723274,840,-0.1780682,3.3539958,0.004117031,3.375,1.0,0.00017880905916217856,0.6651062
-9.0,1000,-0.007569446870322131,-0.3494475836189325,0.3286378261384351,0.008920477333822768,-0.012825084674870596,-2.2919018268585205,2.7248964309692383,0.42243990092835726,-4.263256414560601e-17,-3.1900686146258646,2.319578591527243,0.9998083392398964,-0.01657453133264856,-0.07774519394107812,0.0,0.00024395313936471396,860,-0.19349219,3.3568912,0.0039360058,3.375,1.0,0.0001527359296742191,0.71006995
-8.0,1000,0.0023490502915417284,-0.2801085880603174,0.33058908691529526,0.00996439055539051,0.027833363040117548,-2.6376001834869385,2.2017135620117188,0.4042168537699453,-3.1974423109204506e-17,-3.296100358045961,2.9279501237564363,0.9997651545400015,-0.013745759616128762,-0.06100936135880258,0.0,0.00014902625463319657,880,-0.19105306,3.3407369,0.0036859002,3.375,1.0,0.00010207271511993294,0.6916905
-8.5,1000,0.01413622098101106,-0.28724054087779066,0.3478653426640889,0.0103610914046005,0.027654099699808286,-2.5299179553985596,2.210824489593506,0.4158283089981095,-2.1316282072803006e-17,-4.12279133276625,2.0122916878149,0.9997901783806012,-0.014642265258812613,-0.07299720128863872,0.0,0.00018770588732197114,900,-0.19432382,3.3155932,0.004214344,3.375,1.0,0.00011323743250674187,0.6973083
-5.65,1000,0.009261802321486306,-0.2453154150459559,0.3067463731557671,0.007434051803147647,0.04402369922830258,-2.182910919189453,2.99405574798584,0.4060744315351782,-1.9539925233402755e-16,-4.270215288514743,2.861730974954685,0.999663013045339,-0.007272183185060919,-0.0606749893243256,0.0,8.132818303051095e-05,920,-0.16303158,3.2834182,0.0033600435,3.375,1.0,5.81009305112573e-05,0.5971091
-6.5,1000,-0.004992058000596533,-0.2996273700485209,0.3080584981291704,0.008018279137850031,0.04319281385489739,-2.356727361679077,2.827760934829712,0.4134488074896264,0.0,-6.481130080494137,1.6376505438359883,0.9997618086003334,-0.009994386691752696,-0.08808808495798207,0.0,0.00014314542562442165,940,-0.16854572,3.252566,0.00341656,3.375,1.0,9.384904122144672e-05,0.6255438
-6.2,1000,-0.01536547487346208,-0.2798713035048466,0.31019101739567595,0.008415217000710707,0.007520823603030294,-2.564027786254883,2.367415189743042,0.4149034144450893,5.684341886080802e-17,-5.088002101500778,2.062196211286599,0.9997220395809127,-0.0096993780900053,-0.062126514509384646,0.0,0.00012625430672820773,960,-0.1751025,3.2138734,0.0043369858,3.375,1.0,7.879704245174177e-05,0.6493302
-5.55,1000,-0.002294096682834118,-0.2923015426607141,0.3284483420796341,0.009726699578807377,0.007664215594064445,-3.1756441593170166,2.625311851501465,0.4181375120920108,-4.9737991503207014e-17,-4.728993126851501,2.121967951461937,0.9996986610560138,-0.00658015837429171,-0.06397410994230704,0.0,9.849503072459967e-05,980,-0.15579358,3.1739268,0.0038590708,3.375,1.0,5.7978817099526264e-05,0.5866421
-4.2,1000,0.001866766388019578,-0.30422322864119156,0.29789626168577726,0.008336765702081408,-0.0014985860920278355,-3.303529739379883,2.4697351455688477,0.41103752887236694,-2.842170943040401e-17,-4.88105226184277,2.251792116645157,0.9996330221645631,-0.005160543962350636,-0.042193476695703204,0.0,3.555586937360604e-05,1000,-0.1900181,3.1470313,0.0024522888,3.375,1.0,3.534290443801494e-05,0.70257413
-5.05,1000,0.005576506073429406,-0.31429657943324435,0.3268092138106236,0.011487499570561624,0.012846884465776384,-2.782581090927124,2.6869611740112305,0.4394116654264562,-2.1316282072803006e-17,-7.5180347604858415,2.1372191065264317,0.9996049474609255,-0.005735180934585486,-0.047903707473408566,0.0,4.984885722143564e-05,1020,-0.18648036,3.1345053,0.006105163,5.0625,1.0,3.3162563755121984e-05,0.6813125
-4.25,1000,0.007560296006492574,-0.2630164141720123,0.28791063070612477,0.008248993665381376,0.0508452902387362,-2.1527678966522217,2.8491766452789307,0.4034732957671769,0.0,-3.6119513557693814,1.6843762410116303,0.9996232465710085,-0.00544093199445107,-0.0394967053363662,0.0,6.053153431658349e-05,1040,-0.16151507,3.1097322,0.0018907926,5.0625,1.0,4.35698832275353e-05,0.5970907
-4.0,1000,-0.00023294368854854194,-0.2991525571117643,0.31723880155106043,0.009887426499282889,0.00844344653445296,-2.4243392944335938,2.5607218742370605,0.414889508086592,2.1316282072803006e-17,-5.875179268587752,2.24306666272532,0.9995348394255936,-0.00465388625353267,-0.038445422266191354,0.0,3.0832583094903605e-05,1060,-0.18630545,3.0827289,0.0019652422,5.0625,1.0,2.570153778691e-05,0.6845449
-3.45,1000,0.005803820922656754,-0.3007530450061148,0.31459274192566233,0.011152405185629353,0.011499666511197574,-2.614056348800659,2.7565226554870605,0.42801544319633544,2.4868995751603507e-17,-5.071645405640219,1.7173958192241259,0.9994756419423168,-0.0031991504237967767,-0.03159633611550257,0.0,2.703151514392461e-05,1080,-0.18932167,3.0635428,0.0020657617,5.0625,1.0,2.070316842628786e-05,0.68813896
-3.0,1000,-0.003670050353882271,-0.30837937124058623,0.30898829645517994,0.008797527758657797,0.0116091239429079,-2.59462833404541,2.2350471019744873,0.3935289937627818,0.0,-7.039322263647951,1.4808874372917173,0.9994885682366341,-0.0031777312899196174,-0.03807953985612056,0.0,2.5756494721255727e-05,1100,-0.1617107,3.0379117,0.0017954045,5.0625,1.0,2.0801839159578803e-05,0.5933534
-3.8,1000,0.00043998574972571803,-0.27922155184362757,0.28894269150626983,0.008836938871241382,0.010372047384968027,-2.7535290718078613,2.82833194732666,0.41503718341449625,1.4210854715202004e-17,-4.3573424336402535,1.3957355776116693,0.9995864919712001,-0.0044115503936735185,-0.037300807733218144,0.0,4.1943141142544505e-05,1120,-0.18975794,3.0207396,0.0018861187,5.0625,1.0,2.594579505104475e-05,0.6914973
-3.4,1000,-0.010952892112858884,-0.3059280338669389,0.2983701977637616,0.010023631663396562,0.005328259114699904,-2.705493927001953,2.3760147094726562,0.4165468904690117,-2.842170943040401e-17,-7.041573305669928,1.890212475196666,0.9995134367803962,-0.0029570641034722353,-0.03838938860362922,0.0,2.4296517938362076e-05,1140,-0.18277389,2.9983263,0.0016182857,5.0625,1.0,1.9249827998955717e-05,0.6662959
-3.8,1000,0.007521823267352237,-0.31927893754995057,0.3149967778048046,0.010358192619844919,0.029905014663236217,-2.658414363861084,3.1736905574798584,0.41911992182952423,2.1316282072803006e-17,-6.341950099847372,1.8685385761657567,0.9994902497611802,-0.0026270891310763355,-0.03406920659578298,0.0,2.5391580838778436e-05,1160,-0.1798575,2.976058,0.0019256145,5.0625,1.0,1.905970943201502e-05,0.65149575
-2.95,1000,-0.0009807979042158199,-0.2989541198938698,0.30131742127276273,0.00952880312883769,0.004873154376167804,-3.0640246868133545,2.7278292179107666,0.42368957747813885,1.4210854715202004e-17,-5.7109163856095835,2.1809855282797623,0.9993172269326523,-0.0021396926073745156,-0.024508038109665006,0.0,1.386015318107111e-05,1180,-0.16961913,2.9694493,0.0018983171,5.0625,1.0,9.827337798882361e-06,0.6218964
-2.95,1000,-0.004798125447987885,-0.29235812508478215,0.2972501483451914,0.009149455000632323,0.012937395406072028,-3.2985153198242188,3.0314278602600098,0.4083736825022243,-2.842170943040401e-17,-6.425336718706762,1.7987246354045552,0.9994833023091984,-0.0025649438604223615,-0.03708904072260476,0.0,2.2589786669963827e-05,1200,-0.1636208,2.953998,0.0022074545,5.0625,1.0,1.970534745873083e-05,0.6078005
-2.8,1000,0.0008396984337070766,-0.28000234047386713,0.309289317949602,0.012264950749872926,0.03102901969884988,-2.9294650554656982,3.093742847442627,0.42059752943728507,2.842170943040401e-17,-7.082338423333077,1.86008969828351,0.9992623380610218,-0.0014933615100656001,-0.029053167837698506,0.0,1.1958888137227385e-05,1220,-0.13510732,2.9339533,0.002470285,5.0625,1.0,1.0043367476868022e-05,0.5210546
-2.75,1000,0.006926215438136957,-0.273563225297976,0.3147647183548643,0.010016213611163468,0.02481863709259778,-2.9100396633148193,2.781446933746338,0.42380755505408274,1.4210854715202004e-17,-6.7271890902519,2.007934819380044,0.9992161137356655,-0.0021072663659355067,-0.023840827763409542,0.0,1.1046254269208742e-05,1240,-0.15705013,2.9254522,0.002473322,5.0625,1.0,8.27033598137525e-06,0.6027087
