_max_obs,_mean_act,_std_discrew,_max_adv,KL,_std_act,_max_discrew,Beta,_MeanReward,_min_act,_lr_multiplier,CriticLoss,_std_adv,_mean_discrew,_mean_adv,_min_obs,_min_adv,_Episode,PolicyEntropy,BaselineLoss,_max_act,NewPolicyLoss,_min_discrew,Steps,_std_obs,_mean_obs
1.265822534290024,-0.019210162938572466,0.004069059578502995,3.836289592612007,0.012110284,0.3960595131227181,-0.0050000000000000044,1.5,-50.0,-2.2811312675476074,1.0,0.04012996,0.9999623631490496,-0.11768397713319553,-2.842170943040401e-17,-1.3640656846226227,-2.9726648512912752,20,3.6719193,0.0033171275835080535,2.080888032913208,-0.24549499,-0.2216874429313581,1000,0.017056664822124208,0.003475256273728496
10.22305124242239,-0.007224827673227992,0.004452235197408286,3.2909983572186725,0.012188654,0.4087462812379586,0.0,2.25,-46.8,-2.4239957332611084,1.0,0.31300887,0.9999683529015346,-0.11128598451287015,0.0,-10.341993628151931,-3.9453408772721517,40,3.6789927,0.0024100055744673324,2.3229455947875977,-0.123690285,-0.2216874429313581,1000,0.149021214185839,-0.0025918742234474885
0.6382812124099865,-0.04304549780365778,0.004069059578502995,4.018767393129968,0.0027916073,0.3938187656844271,-0.0050000000000000044,2.25,-50.0,-2.182863235473633,1.0,1.9203876,0.9999591410158021,-0.11768397713319553,1.4210854715202004e-17,-1.108198963595322,-1.7276138431472396,60,3.6985347,0.0013898413402012428,2.382382869720459,0.28666812,-0.2216874429313581,1000,0.010476073076210936,-0.003487183880937245
1.1104969700888567,-0.0011926879737293348,0.004523458727087453,3.0040144758165113,0.0024928893,0.40290398988528314,0.0,2.25,-47.5,-2.3875277042388916,1.0,0.89702564,0.9999538245129143,-0.11179977827653576,1.4210854715202004e-17,-0.7542863493443992,-1.6569938593068059,80,3.692826,0.0016289094467126564,2.296353340148926,0.28688553,-0.2216874429313581,1000,0.010608611774194261,0.005469847655806278
3.3517809110567156,0.011071429310599342,0.004069059578502995,3.7711809946697312,0.005624771,0.3995854148353757,-0.0050000000000000044,2.25,-50.0,-2.416858673095703,1.0,0.25215662,0.9999341567618176,-0.11768397713319553,-2.1316282072803006e-17,-3.289208749103269,-2.216161593645385,100,3.6907334,0.000438561806130985,2.309969902038574,-0.009613986,-0.2216874429313581,1000,0.02742567179559155,0.0027842936789724128
0.9357008192601242,-0.007632329900516197,0.004523458727087453,4.758290643830043,0.0034333167,0.4087085540361775,0.0,2.25,-47.5,-2.6039769649505615,1.0,0.10047913,0.999924587023467,-0.11179977827653574,1.4210854715202004e-17,-0.9230021665904081,-1.586336625261905,120,3.7141533,0.0008647938169153389,2.157991886138916,-0.054020703,-0.2216874429313581,1000,0.013617113947317652,0.008209480437495462
1.6507088504193328,-0.0371459954471793,0.005224514247148072,3.8721510630667675,0.003617638,0.40481649297946404,0.0,2.25,-42.5,-2.1877353191375732,1.0,1.1114229,0.9999447138881327,-0.1000313805632162,-2.842170943040401e-17,-1.002785905841087,-1.3870608484067357,140,3.7218108,0.002097499568451823,2.152782678604126,-0.24797589,-0.2216874429313581,1000,0.016097845918740653,0.0030298592726213654
1.0201164374102651,0.0020779803765472024,0.004523458727087453,5.92354819030061,0.0032923059,0.39781953409862914,0.0,2.25,-47.5,-2.121649980545044,1.0,0.55544823,0.9999161050028836,-0.11179977827653576,-3.552713678800501e-18,-0.8692839350090598,-1.5098241424727092,160,3.7184587,0.0008759543891657693,2.3052453994750977,-0.20390445,-0.2216874429313581,1000,0.013142755713212415,0.0025634151016445915
1.3497106779465329,-0.030723252756230068,0.0049086102833024794,4.350208252697063,0.0038746519,0.40694527335108077,0.0,2.25,-45.0,-2.211256742477417,1.0,0.20907255,0.9999403239789226,-0.10591557941987596,7.105427357601002e-18,-0.8860601181940135,-1.8009357357090812,180,3.7069676,0.0016038375075756073,2.184288501739502,-0.1211745,-0.2216874429313581,1000,0.012735944403620397,-0.012643028911114454
2.1472102590165174,-0.028986329809762536,0.0049086102833024794,4.04728583311275,0.007057373,0.4215541767145599,0.0,3.375,-45.0,-2.687190055847168,1.0,0.58960426,0.9999402121273385,-0.10591557941987596,0.0,-1.9703047746857398,-3.1807750482428583,200,3.710659,0.0016423487450846943,2.039323568344116,-0.18878677,-0.2216874429313581,1000,0.025838073401500107,-0.0013750927847293016
0.8841473600324756,-0.07562916836887598,0.004790839335279684,4.31944602737844,0.0016517167,0.4232666705418121,0.0,3.375,-44.0,-2.4656484127044678,1.0,0.099654935,0.999940998750319,-0.10489809384522707,-7.105427357601002e-18,-0.8243394594155679,-1.1086961898435352,220,3.7028146,0.0013609232624514286,2.5488932132720947,-0.07895144,-0.2216874429313581,1000,0.01346277791296303,-0.0014608231938980525
1.100349707183491,-0.03007546864991309,0.004069059578502995,4.925492399327714,0.0024521374,0.4295402046609692,-0.0050000000000000044,3.375,-50.0,-2.9326834678649902,1.0,0.80277294,0.9998471030626065,-0.11768397713319553,1.7763568394002505e-17,-1.246585310017992,-3.5082544751712925,240,3.7071762,0.00021994914843742312,2.5910403728485107,0.1462319,-0.2216874429313581,1000,0.0156836589132526,-0.006332272301825253
0.9416464282416563,0.032874718297156505,0.004069059578502995,2.7345382904655433,0.0014173365,0.41192522038359236,-0.0050000000000000044,2.25,-50.0,-2.0615859031677246,1.0,0.25268587,0.9998736060136074,-0.11768397713319553,4.263256414560601e-17,-0.9270155881196188,-3.286129803273318,260,3.7210727,3.690036371888175e-05,2.4681291580200195,-0.07315271,-0.2216874429313581,1000,0.014321337683510956,0.00018956224985196995
0.6933463282981178,-0.0597472059132997,0.004908610283302479,4.784330014012101,0.0015647819,0.3962376239891381,0.0,2.25,-45.0,-2.2507717609405518,1.0,0.5066539,0.99993197617643,-0.10591557941987596,-4.263256414560601e-17,-0.6429697324147748,-0.7352747405596385,280,3.7325976,0.0013495323092208337,2.0020101070404053,0.15791738,-0.2216874429313581,1000,0.01095539077563276,-0.002727163184252979
0.844586001934417,-0.03155682504724246,0.004523458727087453,6.190504525347946,0.0069392426,0.4244687572863224,0.0,3.375,-47.5,-2.357712984085083,1.0,0.2564865,0.999909034497844,-0.11179977827653576,-4.263256414560601e-17,-0.8011578737072853,-1.2042314349580532,300,3.7389076,0.0006452781423232398,2.504605293273926,0.12233247,-0.2216874429313581,1000,0.013694803836994769,0.005051330154093386
0.8336513908451718,-0.0028166844330262393,0.004523458727087453,5.622136648503647,0.0018213268,0.4120844251633632,0.0,3.375,-47.5,-2.1551287174224854,1.0,0.30412653,0.9999181424561482,-0.11179977827653574,4.263256414560601e-17,-0.9712497101529612,-2.0578419642937202,320,3.7296963,0.0007535266753465723,2.3922431468963623,0.11334092,-0.2216874429313581,1000,0.013023591501740563,-0.0038106747321500784
0.8984387593054216,0.002288251552905422,0.004523458727087453,5.282883355446096,0.0013642168,0.4406903841184598,0.0,2.25,-47.5,-2.2407660484313965,1.0,0.04010405,0.9999105137066943,-0.11179977827653574,0.0,-0.8773446839165117,-2.4934436069969115,340,3.731694,0.0007592930434204459,2.3069467544555664,0.016709805,-0.2216874429313581,1000,0.01498181944720793,0.004064268567961374
1.1212382088454278,0.05750073312956374,0.004908610283302479,4.582490519876765,0.004624284,0.429666210932267,0.0,2.25,-45.0,-2.106630802154541,1.0,0.14724897,0.9999342195897135,-0.10591557941987596,-2.842170943040401e-17,-1.9381106973359372,-2.0650293135532163,360,3.7216794,0.00130301600654464,2.3346736431121826,-0.095054865,-0.2216874429313581,1000,0.018346843646021547,0.0050578843064772025
1.890515455037321,0.013542081675841472,0.004908610283302479,4.5651316967844755,0.007208694,0.4018568775450799,0.0,3.375,-45.0,-2.340217113494873,1.0,0.36338693,0.999928059678416,-0.10591557941987596,-1.4210854715202004e-17,-0.7835074332827238,-1.4297917453264806,380,3.71507,0.0007129246776654145,2.2872228622436523,-0.1443298,-0.2216874429313581,1000,0.011480678949097415,0.008651806046373407
3.0043615117564246,-0.020628664304851555,0.004523458727087453,4.063413791561712,0.0040262993,0.4209946647146243,0.0,3.375,-47.5,-2.2572319507598877,1.0,1.1328952,0.9999226333337121,-0.11179977827653574,2.1316282072803006e-17,-3.098541282181197,-5.334157915452359,400,3.7102437,0.0003720912441521759,2.1625173091888428,-0.23563394,-0.2216874429313581,1000,0.03406015873608839,-2.0026062666165245e-06
0.7970332411655521,0.015862317573162726,0.0052245142471480715,3.3228969487736535,0.0018410314,0.4125550079011012,0.0,3.375,-42.5,-2.23813533782959,1.0,1.0053171,0.9999580873123298,-0.1000313805632162,0.0,-0.7886406627373707,-1.5279100406565815,420,3.7241063,0.0015651829160518043,2.40089750289917,-0.23092067,-0.2216874429313581,1000,0.013390115509837501,0.006582393048496121
0.8990746305696343,0.00338123383175116,0.004523458727087453,4.899436504568019,0.0012792485,0.4220555418225072,0.0,2.25,-47.5,-2.5185256004333496,1.0,0.71903884,0.999926726750875,-0.11179977827653574,-1.4210854715202004e-17,-0.8679426668192746,-2.120854767024208,440,3.7334607,0.0009972632854941938,2.109490156173706,-0.2125277,-0.2216874429313581,1000,0.011934434035652117,-0.014842594765169383
0.8585550039850776,-0.008340664201881736,0.0052245142471480715,3.6420221593592923,0.00619125,0.4482707403286008,0.0,3.375,-42.5,-2.765686511993408,1.0,0.6246543,0.9999519706489327,-0.1000313805632162,2.1316282072803006e-17,-1.2725218516621408,-2.1374768156614525,460,3.7458317,0.0011664989866614255,2.103726387023926,-0.19511859,-0.2216874429313581,1000,0.01691396927201093,-0.00025124497771054276
0.7537941576672551,-4.085829900577664e-05,0.003982348863650316,3.080418937907021,0.0034258696,0.42493608891568546,-0.0050000000000000044,3.375,-48.6,-2.291355848312378,1.0,0.57862794,0.9999312979628024,-0.11568235167453952,1.4210854715202004e-17,-0.7459694418807477,-2.10456240809752,480,3.7428703,0.000646270297560078,2.3268215656280518,-0.18818435,-0.2216874429313581,1000,0.012889568315701733,0.0040665512883085115
1.5984148664255837,-0.008311114707961679,0.004069059578502995,2.6391093483019787,0.004145666,0.4273658523263175,-0.0050000000000000044,3.375,-50.0,-2.4996321201324463,1.0,0.58592445,0.9999110514747732,-0.11768397713319553,3.552713678800501e-18,-2.263055784600983,-4.3213342203656495,500,3.7350583,0.0001374522574133462,2.434617519378662,-0.18875813,-0.2216874429313581,1000,0.02352253876597924,0.0009516421581220494
3.7323716199469246,-0.01738536462711636,0.005224514247148072,4.412585347013034,0.0026337956,0.4322670307759032,0.0,3.375,-42.5,-1.9924628734588623,1.0,0.026987804,0.9999393268041472,-0.1000313805632162,5.684341886080802e-17,-3.5009398077310805,-2.2829903145804096,520,3.7395315,0.001353256090212883,2.3595285415649414,0.006275695,-0.2216874429313581,1000,0.019077286272862804,0.009809479850446192
0.7548135837554608,0.015412627373472787,0.004069059578502995,2.8207476469658976,0.002808011,0.430858312461316,-0.0050000000000000044,3.375,-50.0,-2.2453582286834717,1.0,0.7879576,0.999826282168164,-0.11768397713319553,3.552713678800501e-17,-0.7506379755603464,-3.668975558453693,540,3.734297,0.00023627512973348942,2.289106845855713,-0.19765972,-0.2216874429313581,1000,0.012893348118932592,-0.004889931090522861
0.7980211069898798,-0.009560584218706935,0.004069059578502995,5.222891095884746,0.00400716,0.4503580694805971,-0.0050000000000000044,3.375,-50.0,-2.313424825668335,1.0,0.7147075,0.9999019057892543,-0.11768397713319553,4.263256414560601e-17,-1.3204110682538648,-3.4172155476983863,560,3.7254443,8.020530599221224e-05,2.4564268589019775,-0.1968371,-0.2216874429313581,1000,0.015066364780981285,0.008611717117780315
0.8318597106863874,0.03793776413972955,0.005224514247148072,4.038879058433532,0.001365968,0.43802655693128734,0.0,2.25,-42.5,-2.4018898010253906,1.0,0.672682,0.9999424019613298,-0.1000313805632162,-7.815970093361102e-17,-0.8398610580125936,-0.9566813795227299,580,3.7200286,0.001066847003458834,3.0079898834228516,-0.19690107,-0.2216874429313581,1000,0.015788688889542185,0.0012001057251194592
0.7786653594421914,-0.005361482661042828,0.0049086102833024794,4.455099706451187,0.003607417,0.42146631395975065,0.0,2.25,-45.0,-2.201643943786621,1.0,0.6704868,0.9999365731496977,-0.10591557941987598,-3.552713678800501e-17,-0.7843909844994753,-1.926693278578157,600,3.7177749,0.001396457693793553,2.319417715072632,-0.19654238,-0.2216874429313581,1000,0.014058723655589541,0.0012270210799443322
0.820143030916237,0.0016765349260531367,0.004069059578502995,4.794248550315443,0.012779201,0.4234138593539726,-0.0050000000000000044,3.375,-50.0,-2.2606990337371826,1.0,0.6712305,0.9998947328133291,-0.11768397713319553,4.263256414560601e-17,-1.6054850776569034,-3.7714348005671794,620,3.7148292,0.000304447763381519,2.31191349029541,-0.19567907,-0.2216874429313581,1000,0.016218122916430617,0.002347213282943701
1.9696413169049176,0.013726042611873709,0.0049086102833024794,4.348775796888424,0.0026177878,0.4364622020287413,0.0,3.375,-45.0,-2.341952323913574,1.0,0.68508494,0.9999415695998516,-0.10591557941987596,0.0,-0.8675966206464698,-1.450377434424162,640,3.7246916,0.0012942944196713219,2.4404008388519287,-0.19639412,-0.2216874429313581,1000,0.013800649719447701,0.004402651594406223
0.834465038276026,-0.09519159121846314,0.004523458727087453,6.907538952690751,0.008370873,0.42360305354466266,0.0,5.0625,-47.5,-2.8192338943481445,1.0,0.69368875,0.9999074877218277,-0.11179977827653574,1.4210854715202004e-17,-0.8775386180966437,-1.7470457816623652,660,3.736682,0.000766628103170201,2.210982084274292,-0.19660828,-0.2216874429313581,1000,0.012210045019473172,0.0027955187092355716
0.7978866101646721,-0.03558502847678028,0.004069059578502995,2.4044175171265567,0.0006253941,0.4874243450762584,-0.0050000000000000044,3.375,-50.0,-2.66709566116333,1.0,0.6950699,0.9998596016096533,-0.11768397713319553,-4.263256414560601e-17,-0.8363502747185888,-2.8864456216384697,680,3.7343216,0.0001163838319758357,2.306399345397949,-0.19608663,-0.2216874429313581,1000,0.016627982016459635,-0.001016202075359817
0.8443332113369089,-0.0672004009746015,0.0049086102833024794,4.766286872853962,0.008792719,0.43900276648514736,0.0,5.0625,-45.0,-2.2609245777130127,1.0,0.6988398,0.9999280451231698,-0.10591557941987596,0.0,-0.8561079542128418,-1.5014291141090537,700,3.7395067,0.0011777562348429577,3.293541669845581,-0.19584484,-0.2216874429313581,1000,0.01308841719863393,0.008099158591571136
2.058237174457822,-0.11496347594680265,0.004069059578502995,3.3514696787823817,0.0051604584,0.4560275318233005,-0.0050000000000000044,5.0625,-50.0,-2.6019227504730225,1.0,0.7033966,0.9999386964028306,-0.11768397713319553,0.0,-2.2411508805326115,-6.018400977451991,720,3.7370358,0.0002834586062281164,2.3135461807250977,-0.19581531,-0.2216874429313581,1000,0.022848727879186966,0.004068929422783422
0.8377639694132452,-0.08903003232285846,0.004069059578502995,2.375241666023327,0.001361465,0.45309341383105833,-0.0050000000000000044,3.375,-50.0,-2.7157671451568604,1.0,0.7089824,0.9998163881571336,-0.11768397713319553,7.815970093361102e-17,-1.0786656935313224,-4.924407658171537,740,3.732643,2.722624931687745e-05,2.223236083984375,-0.19598845,-0.2216874429313581,1000,0.0154918956749408,-0.007193786566085642
3.787029728724552,-0.05113093846011907,0.004523458727087454,4.333807921322772,0.0036145798,0.47953715389299123,0.0,3.375,-47.5,-2.7252416610717773,1.0,0.71041906,0.9999426244428599,-0.11179977827653574,0.0,-3.8434353458764328,-3.245624725856833,760,3.7316034,0.0008723692351139494,2.351025104522705,-0.19575794,-0.2216874429313581,1000,0.0663960123151822,-0.037470619198427195
3.6790366522715794,-0.05728588205762208,0.004069059578502995,3.881709053020246,0.0067582503,0.481461426266901,-0.0050000000000000044,5.0625,-50.0,-2.681323766708374,1.0,0.71416014,0.9999021677668655,-0.11768397713319553,-2.842170943040401e-17,-3.461022516728358,-6.448053653211679,780,3.7280273,0.0001438224377226194,2.6958446502685547,-0.19574666,-0.2216874429313581,1000,0.041106980708308316,0.0036165998745325083
0.7911395631000534,-0.1504608212582534,0.005224514247148072,3.7164452345965118,0.000490566,0.46964230944393226,0.0,3.375,-42.5,-2.8523035049438477,1.0,0.0153253125,0.9999451338520282,-0.1000313805632162,2.1316282072803006e-17,-0.8762303252890059,-0.965836876764008,800,3.7220016,0.001893329513996178,2.6024811267852783,0.0044706645,-0.2216874429313581,1000,0.016418889100738816,0.005661301805840783
1.476318311169905,-0.05645801498589571,0.0054711706186242335,3.3881149695652923,0.0019130509,0.4838065992741087,0.0,3.375,-40.0,-2.5153744220733643,1.0,0.8115674,0.9999524280784564,-0.09414718170655642,3.552713678800501e-18,-0.8333277849613985,-1.566200817737535,820,3.719225,0.0024985751359756047,2.963610887527466,-0.19523923,-0.2216874429313581,1000,0.019859628460936116,-0.0012546166040116064
3.57575345439204,-0.06803641985915601,0.004523458727087453,4.750498115860084,0.012859689,0.45514091315127697,0.0,5.0625,-47.5,-2.485330104827881,1.0,0.76807153,0.99993783845955,-0.11179977827653574,0.0,-3.056169169397487,-2.174693365889815,840,3.7114809,0.0009441778447348201,2.42850923538208,-0.19516787,-0.2216874429313581,1000,0.035041569295946984,-0.0016275067244011575
3.445127278477548,-0.01584545102529228,0.004523458727087453,4.300988480078199,0.0014379909,0.46789935992191956,0.0,3.375,-47.5,-3.024756908416748,1.0,0.7253112,0.9999474281679389,-0.11179977827653576,-3.1974423109204506e-17,-3.4191178651312004,-3.7642292245767286,860,3.7031417,0.0006956968685500876,2.319895029067993,-0.19494335,-0.2216874429313581,1000,0.060166209022672015,-0.0006784012257546743
3.0136032957874863,-0.10689770241436782,0.0049086102833024794,4.161241235132317,0.0020482647,0.4529866605857296,0.0,3.375,-45.0,-2.47770357131958,1.0,0.7175282,0.999936446724433,-0.10591557941987596,-4.263256414560601e-17,-3.2136068865804095,-3.119920066433805,880,3.7140205,0.0010983074657375785,2.749141216278076,-0.19503987,-0.2216874429313581,1000,0.029991481208220525,0.0024076480657399014
0.831051809395142,-0.0835101031891536,0.004908610283302479,4.528516955028608,0.0026449726,0.4452534550316417,0.0,3.375,-45.0,-2.9762768745422363,1.0,0.015651492,0.9999247364478494,-0.10591557941987596,0.0,-0.8012517678854968,-1.182482095056054,900,3.707419,0.0009345675857600508,2.181628942489624,0.0051955204,-0.2216874429313581,1000,0.014820780562769094,-0.0036272022533334895
3.035997167128524,-0.0939528594945441,0.004523458727087453,6.0879589835427455,0.004302105,0.4811380196321785,0.0,3.375,-47.5,-2.635528802871704,1.0,0.81197757,0.9999169530345965,-0.11179977827653576,-6.394884621840901e-17,-2.2138832013687972,-2.996029733592997,920,3.7046068,0.00034127562674285845,2.750802993774414,-0.19467768,-0.2216874429313581,1000,0.03806057463944315,-0.007884026307706104
1.894155927139977,-0.11148358910449314,0.004069059578502995,3.127201391412909,0.0033944533,0.4626907465457193,-0.0050000000000000044,3.375,-50.0,-2.9861221313476562,1.0,0.76335776,0.9998603341928177,-0.11768397713319553,-7.105427357601002e-17,-1.271212901652722,-3.6205638546669823,940,3.7007022,9.883568834993021e-05,2.514087677001953,-0.19392547,-0.2216874429313581,1000,0.023480718438868443,0.00035393878067513905
0.789683516635954,-0.10931486845540349,0.004069059578502995,1.8309738207709423,0.0023313973,0.4450147441385517,-0.0050000000000000044,3.375,-50.0,-2.627558946609497,1.0,0.72635484,0.9998338800979807,-0.11768397713319553,3.552713678800501e-17,-0.8036768598994053,-4.096000430016325,960,3.7071137,5.169586526631878e-05,2.4479949474334717,-0.19439517,-0.2216874429313581,1000,0.015690244679984904,-0.0016365560261208374
0.7793783832182642,-0.15587355941499118,0.005224514247148072,3.7821282760042645,0.0022547108,0.4711496441091383,0.0,3.375,-42.5,-3.3584940433502197,1.0,0.71373266,0.9999403603767296,-0.1000313805632162,0.0,-0.782440977127258,-1.2000172017726582,980,3.7149866,0.0019085826281396204,2.4169681072235107,-0.19397336,-0.2216874429313581,1000,0.013968851397899206,0.012132282875734623
