_max_obs,_max_act,TotalPolicyLoss,_Episode,CriticLoss,BaselineLoss,_mean_act,_std_adv,_mean_adv,_std_obs,_min_act,PolicyEntropy,_std_act,_mean_discrew,KL,_std_discrew,_max_discrew,Beta,Steps,_lr_multiplier,_max_adv,_min_adv,_MeanReward,_mean_obs,_min_obs,_min_discrew
0.5058561540311588,2.256147861480713,-0.27305567,20,0.07779015,0.002281014618275287,0.021920803699467795,0.9999684371261364,-1.4210854715202004e-16,0.009693228240739255,-2.007805824279785,3.6846623,0.369519454198117,-0.11518663129039786,0.008935304,0.003862337883572021,-0.0050000000000000044,1.5,1000,1.0,3.7192743424244568,-2.7493959562436054,-48.65,-0.010613484191671395,-0.6380927994130166,-0.2216874429313581
0.8517482645777429,2.1041433811187744,-0.12944548,40,0.10143927,0.0018588122008964785,0.01354772717517335,0.9999557870257784,7.105427357601002e-17,0.010074996904992249,-1.9725401401519775,3.668826,0.3770918369259059,-0.11768397713319553,0.006245254,0.004069059578502995,-0.0050000000000000044,2.25,1000,1.0,3.7737346041017843,-2.04050228218635,-50.0,-0.00489071813664881,-0.5571518893791219,-0.2216874429313581
0.7791825194439951,2.2713828086853027,0.17778319,60,0.79257333,0.0007973730283046181,0.037983056043973194,0.9999508150686616,0.0,0.011052895767355717,-2.054058313369751,3.674417,0.3763283195202869,-0.11707380753501567,0.0034846088,0.00398724234809504,-0.0050000000000000044,2.25,1000,1.0,3.8110906536059486,-1.7433843537185905,-49.25,-0.002429723657251195,-0.5365461575241864,-0.2216874429313581
0.81130715262144,2.272529125213623,0.14446296,80,0.21280321,0.0001416537524761022,0.015202339105308056,0.9999302021908985,-3.1974423109204506e-17,0.012018162123300933,-2.3585588932037354,3.6818132,0.3856447419537361,-0.11738222983478845,0.0028169742,0.00403880372372478,-0.0050000000000000044,2.25,1000,1.0,3.0160376208228423,-1.7229790919124532,-49.7,-0.008118946530850085,-0.49864242923302227,-0.2216874429313581
0.7483401888085016,2.398576259613037,0.12929146,100,0.064819254,1.9108096433607967e-05,0.04172454005514737,0.9998116308480128,-3.552713678800501e-18,0.012014980989431724,-2.027064323425293,3.6845832,0.38311029235327326,-0.11752558369521948,0.004238107,0.004047536550008691,-0.0050000000000000044,2.25,1000,1.0,3.203715565817274,-3.413443392853901,-49.85,0.006952824888572958,-0.7957617251788015,-0.2216874429313581
0.4693120228096631,2.0691335201263428,-0.049616657,120,0.1453411,1.384872115289694e-05,0.022953612223325762,0.9996240120844724,4.9737991503207014e-17,0.01241189747571741,-2.218407154083252,3.7036815,0.37841283736843623,-0.11754436132511023,0.004406565,0.0040576943128916,-0.0050000000000000044,2.25,1000,1.0,3.811990786476986,-5.589547173601049,-49.95,-0.0015190116310968612,-0.7578962528696325,-0.2216874429313581
0.734625138856015,2.1002228260040283,-0.1457288,140,0.28187037,2.332258590937353e-05,0.05110039749718271,0.999587942958207,3.552713678800501e-18,0.012504174620513255,-1.9460058212280273,3.6892672,0.37377044957658145,-0.11671597529996396,0.0031853127,0.003966106772679245,-0.0050000000000000044,2.25,1000,1.0,5.712332679593714,-2.914884089687467,-49.35,0.013521589096514585,-0.45206354532908144,-0.2216874429313581
0.5530655094900564,2.1963307857513428,-0.15404852,160,0.17092451,0.00017941226856496738,0.05029691763839219,0.9998064640650953,0.0,0.010799321871958794,-2.195556879043579,3.672751,0.3780120225406161,-0.11471554741097711,0.0022594368,0.004012465928800606,-0.0050000000000000044,2.25,1000,1.0,5.751498067215276,-1.6142121171372743,-48.65,0.0010387654796383628,-0.8162150099807051,-0.2216874429313581
0.6319720641361265,2.198347330093384,-0.10491457,180,0.03201909,3.8601173888824135e-05,0.03637903882627143,0.9996160415935365,3.552713678800501e-18,0.010977345639353712,-2.1025454998016357,3.6625211,0.36729834490844304,-0.11691855635477642,0.0028318134,0.0039661261080912525,-0.0050000000000000044,2.25,1000,1.0,5.437620524979279,-1.7783011787359528,-49.35,0.00434220300207146,-0.45591657835308613,-0.2216874429313581
0.4751707265651557,1.9210476875305176,-0.10262634,200,0.047648728,2.9212909056914553e-05,0.01781931403593626,0.9995735002256476,-7.105427357601002e-18,0.010020381374895896,-2.257887125015259,3.6623998,0.370932595900649,-0.11700543523801685,0.0028156394,0.004013523934444317,-0.0050000000000000044,2.25,1000,1.0,6.0271334830403,-2.1563644011619867,-49.65,-0.007293485482889195,-0.4988805683662754,-0.2216874429313581
0.6292155452244507,2.232414960861206,-0.06776776,220,0.012654629,3.36155616451908e-05,0.03994876018189825,0.999621297779275,0.0,0.009809285210634764,-2.0331029891967773,3.6493986,0.38672568234999166,-0.11639950976589904,0.0025739756,0.003931557379452733,-0.0050000000000000044,2.25,1000,1.0,5.31283700144251,-1.4193493223977212,-49.2,0.0024261160257102827,-0.4939948897749485,-0.2216874429313581
0.53796559699974,2.1473820209503174,-0.07687842,240,0.036307387,1.7868970981928988e-05,0.03177776784455637,0.9994638259276505,1.4210854715202004e-17,0.009161691463688351,-2.3276214599609375,3.6485863,0.37359285508636575,-0.11667767004112489,0.0032290067,0.0039841136620681165,-0.0050000000000000044,2.25,1000,1.0,5.3160538152108465,-1.803982278599173,-49.4,-0.0034727117669608094,-0.47242238469130826,-0.2216874429313581
0.5184277842515758,2.475858449935913,-0.09534399,260,0.10852468,7.170388834568179e-05,0.030022548400011145,0.9997199374270284,-1.4210854715202004e-17,0.009230558648412544,-2.4545435905456543,3.6460211,0.3537255310623182,-0.11550644199234923,0.0032842213,0.00390809382799776,0.0,2.25,1000,1.0,6.800997022493185,-1.3305835045565155,-48.8,0.002227764468111466,-0.3909029860508303,-0.2216874429313581
0.4472772361651622,2.1176910400390625,-0.13423827,280,0.22671282,0.00019285207368439894,0.0007221311891917139,0.9997999365591477,1.4210854715202004e-17,0.009456630244658338,-2.0593926906585693,3.6458654,0.35872930748775544,-0.1118523603680274,0.0026023653,0.003964596318601546,0.0,2.25,1000,1.0,4.9681354776090805,-1.0283331145160328,-48.05,-0.012203056497455574,-0.5711157363809821,-0.2216874429313581
0.44527408279571706,2.006650447845459,-0.15386772,300,0.2897788,0.00011102874324280908,0.030136984988028418,0.9997626765457668,7.105427357601002e-18,0.009828987897563535,-1.9162895679473877,3.660412,0.372311730836598,-0.11388932530019312,0.0023619,0.0038621183922849618,-0.004975000000000005,2.25,1000,1.0,5.539437950335859,-1.651663571696707,-48.35,0.006326332621158068,-0.5786640702998704,-0.2216874429313581
0.46921650068357246,2.075995922088623,-0.16349363,320,0.34585816,0.0001324569734963661,0.00952058746844341,0.9997996175958901,-2.842170943040401e-17,0.011527583801785448,-2.1296489238739014,3.680212,0.3813261448736337,-0.11480096076321274,0.0053926194,0.003910240521215685,-0.0050000000000000044,2.25,1000,1.0,6.541543050069606,-1.2692606064261673,-48.6,-0.006642485888478187,-0.5767776447098072,-0.2216874429313581
0.49252024193798455,2.317385673522949,-0.17349073,340,0.4139892,5.210197542077267e-05,0.02322142148320563,0.9997239941585258,0.0,0.01166459404407809,-2.120781421661377,3.6665974,0.3888888544926523,-0.11592541164016264,0.0030667647,0.0038895039136976196,-0.0050000000000000044,2.25,1000,1.0,5.190482257074897,-1.8340388168603672,-48.95,-0.003690656339368248,-0.6498056957503167,-0.2216874429313581
0.37691619765183704,2.268721580505371,-0.18005283,360,0.4642914,0.0001276573892599893,0.005260904486582149,0.9997860748525264,3.552713678800501e-17,0.010129349536727375,-2.287592887878418,3.6489096,0.3843222410259203,-0.11324355517780342,0.002869393,0.0037788624662378027,0.0,2.25,1000,1.0,4.14872800343959,-1.4200220594382382,-47.85,-0.013920461525977122,-0.6064957032670887,-0.2216874429313581
0.4119206996457509,2.116175413131714,-0.15536042,380,0.44542235,0.00017016650020222702,0.0194319118373096,0.9998249217693819,0.0,0.009685316559323268,-1.9407435655593872,3.627267,0.37973486556887476,-0.10988348753095215,0.00565107,0.0035969460987468295,0.0,2.25,1000,1.0,3.7603307969298156,-1.312194173290275,-46.25,-0.0070574824169466355,-0.5302271534517893,-0.2216874429313581
0.39652081479931517,2.2693796157836914,-0.18570742,400,0.53493834,0.00016310458881166334,0.028787078668829055,0.9998079516342188,-1.4210854715202004e-17,0.009415970430194117,-2.054872989654541,3.6222205,0.3567211697526851,-0.10774774399018602,0.002186011,0.003614147973020933,0.0,2.25,1000,1.0,3.183561869796707,-1.6836683566278694,-45.75,0.01053321196395517,-0.49822037786672335,-0.2216874429313581
0.425981814667085,2.0567965507507324,-0.18292189,420,0.51539654,0.0001538422107267256,0.006034332387847826,0.9998022759315417,1.4210854715202004e-17,0.009088567218934317,-1.9924427270889282,3.6148503,0.37355684323574356,-0.10814202998328319,0.0056089144,0.0035954513732926255,-0.0050000000000000044,2.25,1000,1.0,3.574620474738647,-1.4764845582192532,-45.85,-0.008571442920254017,-0.5317786443215168,-0.2216874429313581
0.5011839391727029,2.1235432624816895,-0.18485841,440,0.53293055,0.00035516438500533245,0.032789408243494106,0.9998667482956043,-2.842170943040401e-17,0.010496777007023709,-2.0150766372680664,3.6174793,0.36829872329097896,-0.10367449926752878,0.0021877936,0.0034451534867982136,0.0,2.25,1000,1.0,3.2487415148450456,-1.5706547354942761,-44.0,0.007412181711264651,-0.517902675410716,-0.2216874429313581
0.35911943815553443,2.1330277919769287,-0.18324472,460,0.5297466,0.0003922751380496308,0.009500616298173553,0.9998851524450721,0.0,0.010378837707180195,-1.9924538135528564,3.6089196,0.3779998590585535,-0.1014012688696136,0.0031399745,0.003409734610098152,0.0,2.25,1000,1.0,3.903837389628513,-1.4268638714643294,-43.6,-0.0040003821894146925,-0.4509687219476203,-0.2216874429313581
0.39037899287998645,2.0764334201812744,-0.18966742,480,0.58303714,0.0009004629900567325,0.014028373267967255,0.9999088340995527,-1.4210854715202004e-17,0.00895359794592325,-2.258071184158325,3.616897,0.3793283860257392,-0.09381318065962055,0.004134655,0.003568370385919908,0.0,2.25,1000,1.0,2.9894308247635895,-1.677899036910798,-40.85,-0.0033299656940812983,-0.4711995120476129,-0.2216874429313581
0.5707900338903724,2.1566154956817627,-0.1885376,500,0.5789981,0.0005764455626846763,0.021837763857329263,0.9998998536022371,-8.881784197001253e-18,0.00867775049661485,-2.4172866344451904,3.6156516,0.3712540307133397,-0.090603110053681,0.004270548,0.002959175124659877,0.0,2.25,1000,1.0,3.5176524129516222,-2.095034702892159,-39.9,-0.0002742675973968376,-0.469093907475206,-0.2216874429313581
0.31581699346353315,2.3115413188934326,-0.1890287,520,0.58863044,0.0005788619699788176,0.0025296775951283053,0.9998986713930906,-2.842170943040401e-17,0.009460297995255936,-2.0359086990356445,3.5967674,0.38405017181541123,-0.086623683059621,0.0062819067,0.002987753415809468,0.0,3.375,1000,1.0,2.558990746032726,-1.91041899305708,-38.3,-0.007887193922695549,-0.44970603226217815,-0.2216874429313581
0.3326122815228001,2.3030567169189453,-0.17351905,540,0.564862,0.0006854449081952178,-0.0025943034739029825,0.9998969922645983,0.0,0.007446465853192094,-2.2869815826416016,3.5932598,0.36894563861665514,-0.0788134728154978,0.0030740732,0.0026478019158648167,0.0,3.375,1000,1.0,2.9291113668794386,-1.964215432901077,-34.9,-0.00955028469350941,-0.3587773102547166,-0.2216874429313581
0.431201761379686,1.9917004108428955,-0.18367873,560,0.6076008,0.0006113406789937268,0.003862867687596008,0.999902343994072,9.947598300641403e-17,0.009389196337213112,-2.2126832008361816,3.608039,0.3800339577854934,-0.08314534735237664,0.0034043253,0.002780583395426904,0.0,3.375,1000,1.0,2.8852416139503365,-1.8843255089292332,-36.15,-0.011562826376404258,-0.4275207602202346,-0.2216874429313581
0.44180770492646443,2.1194701194763184,-0.19014882,580,0.61851656,0.000483617828490519,0.027162910613144048,0.999899335299695,1.4210854715202004e-17,0.010365620472772152,-1.9630744457244873,3.6019363,0.37305844459923854,-0.08761782655653011,0.0038786016,0.002977419084331722,0.0,3.375,1000,1.0,3.174084636924365,-2.5729245434891874,-38.3,-0.004149266862119664,-0.3913046046657412,-0.2216874429313581
0.4486125892537603,2.343701124191284,-0.19070995,600,0.6211629,0.0005753243091743827,0.04692817333107814,0.9999022796262429,8.526512829121202e-17,0.010683358572748202,-2.250120162963867,3.5856414,0.38073615699405206,-0.07293537455978197,0.002506808,0.0025201705515741457,0.0,3.375,1000,1.0,2.8582142763673026,-2.1822145739225998,-33.1,0.010401599177763673,-0.400948288888281,-0.19719534702627692
0.45727273503236754,1.9865437746047974,-0.17938486,620,0.5941118,0.0008304718343713156,0.008925667276605964,0.9999200113048046,4.263256414560601e-17,0.009812300225960852,-2.2826595306396484,3.5811493,0.3782296595963034,-0.06203492417923511,0.0023549576,0.002141707377652607,0.0,3.375,1000,1.0,2.3190669691645542,-2.5308397691241313,-29.2,-0.006563363344755002,-0.36483599787089543,-0.20533833760916448
0.48209396415369316,2.2511329650878906,-0.18790862,640,0.6215515,0.0006707577142106818,0.009542704479856183,0.9999028558979445,0.0,0.009079930557111548,-2.3657751083374023,3.5608726,0.38115469787058165,-0.0700209627094526,0.0025102403,0.0019671419953260433,0.0,3.375,1000,1.0,2.5444858262457206,-2.2113143724721582,-30.8,-0.00338680750129792,-0.35118171759410083,-0.21219773554048516
0.3537181074556779,2.822237014770508,-0.19168128,660,0.64075875,0.0004770488362927696,0.024357298874761908,0.9998832336726579,3.552713678800501e-17,0.01175933681751542,-2.045705556869507,3.550365,0.384899582562357,-0.06127282484578247,0.0039259424,0.0016071041311788558,0.0,3.375,1000,1.0,3.365967380791957,-3.4112494121221233,-28.25,0.0019888521531147003,-0.4100730559762794,-0.1848599532945366
0.36167602263398113,2.3420166969299316,-0.18488014,680,0.61818075,0.0005638661250179777,0.013265926434658468,0.9999030198301325,-1.4210854715202004e-17,0.009408961609280956,-2.181673526763916,3.5366898,0.3759202558178515,-0.05462050947851478,0.0022284798,0.0014524065238864636,0.0,3.375,1000,1.0,3.091922155208681,-2.456374357003311,-24.25,-0.004379037701426667,-0.35143653470376346,-0.17173363755596543
0.36552854543655294,2.183828830718994,-0.18730299,700,0.62673634,0.0005492112958815245,0.019820308890310116,0.9998939511777808,2.842170943040401e-17,0.010663765360653285,-2.16817569732666,3.5185058,0.3819245534927781,-0.05224861398518978,0.0024067948,0.0015818132688489158,0.0,3.375,1000,1.0,2.4603362059848166,-3.597021073850614,-25.35,0.004298587924303569,-0.3504418531651214,-0.2128606743030136
0.3111761839346475,2.2473654747009277,-0.18899807,720,0.6383533,0.0005361462885211581,-0.01102260330170975,0.9998906721767974,-2.1316282072803006e-17,0.009011753890605656,-2.861555576324463,3.4981682,0.3792281029494682,-0.046285170835921485,0.0029444569,0.0012530786841268879,0.0,3.375,1000,1.0,2.324407698154604,-3.2527636467828938,-21.75,-0.015591013794320185,-0.35610780042962914,-0.15243793863551122
0.3002841088299947,2.36712908744812,-0.18419738,740,0.6254506,0.0005905728183937106,0.010428630232927389,0.9998971381947515,1.1368683772161603e-16,0.010866970389144607,-2.2187724113464355,3.4582927,0.38112150504925535,-0.039052800215820256,0.00364717,0.0011336749462081336,0.0,3.375,1000,1.0,2.610165851842695,-3.1886177525287054,-19.85,-0.010411668292352747,-0.36417562301832485,-0.1777500982999232
0.3072922721413864,2.489708423614502,-0.18525234,760,0.63044935,0.0005072291630020637,0.014464906820328907,0.9998897613822798,3.552713678800501e-17,0.008318452113374357,-2.5353050231933594,3.4288666,0.36964306837841543,-0.04242579980555702,0.0049589067,0.0011289414892685366,0.0,3.375,1000,1.0,2.671829292365962,-3.2531566712548834,-20.8,-0.009688285367886676,-0.370276016085172,-0.15766617493888618
0.30226906091210926,2.1617908477783203,-0.1906969,780,0.64784,0.000335013949153343,0.04629867128128535,0.999873393769601,1.4210854715202004e-17,0.0094917069491938,-2.1115097999572754,3.408149,0.3586012550911143,-0.03671009971895812,0.002575509,0.0008430282448458841,0.0,3.375,1000,1.0,3.0327314344986482,-2.6989149424480154,-17.9,0.01236944955123113,-0.3631086710084886,-0.12056843097208735
0.31909245885940674,2.285586357116699,-0.18565424,800,0.6305038,0.00027426054794187934,0.02363111465095426,0.9998600818383322,2.842170943040401e-17,0.009094459498577966,-2.2099084854125977,3.3827477,0.37607439173183665,-0.03580173571125406,0.0034659065,0.0006225611049379125,0.0,3.375,1000,1.0,2.5149574536142816,-3.503234157334656,-17.35,-0.006765636892219647,-0.3031604453774834,-0.13783289289819195
0.31738554475607544,2.763702630996704,-0.18921928,820,0.64559674,0.0003433469150767848,0.006650695364223793,0.9998627219673905,-5.684341886080802e-17,0.007162551891255309,-2.3220393657684326,3.347597,0.3560108624235476,-0.032819745967816984,0.0029644384,0.0006871138835768616,0.0,3.375,1000,1.0,2.527673532908183,-3.446523444397885,-16.55,0.0018170115700093814,-0.29109822253913664,-0.13147646484185266
0.3109058749576153,2.1507303714752197,-0.1879972,840,0.6489105,0.00023798674645702516,0.011754455295042135,0.9998279828051126,7.815970093361102e-17,0.009465835220725248,-2.0704336166381836,3.3312163,0.3721729832467307,-0.01967092650331057,0.0046845027,0.00031967292152986117,0.0,3.375,1000,1.0,2.7208588029439564,-4.1812362573095925,-11.2,-0.0035551300104377666,-0.3456825854717675,-0.09711676292499177
0.3724353864982266,2.7207536697387695,-0.18825306,860,0.6480811,0.0002205108001605416,0.04056345924688503,0.99984089229615,0.0,0.008581357829489078,-2.5348076820373535,3.2884808,0.3743410134376326,-0.021901647185341207,0.0047996,0.0004027589598424066,0.0,3.375,1000,1.0,2.0199985750532123,-3.8899092035414475,-11.75,-0.00021628247315108088,-0.31721483269042594,-0.12460105673409438
0.2731601717064927,2.5997965335845947,-0.18975703,880,0.6496444,0.0001879041130120632,0.014847423026105389,0.9998231424381246,-2.842170943040401e-17,0.009493181387732027,-2.5685501098632812,3.2546196,0.366617112050165,-0.017254539813318096,0.004420266,0.0002772229904262881,0.0,3.375,1000,1.0,2.450709969357589,-4.245723927783283,-9.85,-0.01920517393945751,-0.33322347396539426,-0.08924316279202098
0.3124852744089215,2.0888309478759766,-0.18935521,900,0.6511803,0.00022804205745745578,0.029485406186431647,0.9998412641389425,-7.105427357601002e-18,0.010112672454499918,-2.3281781673431396,3.23281,0.3582201601703577,-0.019707679120754152,0.003567099,0.00035098234764608066,0.0,3.375,1000,1.0,2.123850832123308,-4.5256804825188155,-10.65,0.00510376978521189,-0.3108441940072099,-0.10408758975640937
0.3102881314780361,2.185746431350708,-0.18655132,920,0.6419765,0.00015325620516145212,0.04153798561205622,0.9997933222396429,1.4210854715202004e-17,0.008505469091269315,-2.476170063018799,3.1958508,0.372170966633452,-0.01562676736377616,0.003243791,0.00019562036525192877,0.0,3.375,1000,1.0,3.065849158931079,-4.257316495242326,-8.35,0.005059655865532186,-0.34083009961871624,-0.08759332084968752
0.30581875472091763,2.126434803009033,-0.18487522,940,0.63920486,0.00011237860442030118,0.0058939628857187926,0.9997881742127686,-1.4210854715202004e-17,0.010512322625069096,-2.4897308349609375,3.1772895,0.36712520877772764,-0.013357033976576886,0.0038229916,0.00017600679580412893,0.0,3.375,1000,1.0,2.768414722996159,-3.848224223134941,-8.15,-0.0015891234973178124,-0.30561591795948817,-0.07318628606863342
0.3045686640610739,2.16744327545166,-0.17818774,960,0.6202952,0.00011169634625128968,0.039407476743683216,0.9997731606908048,-4.263256414560601e-17,0.009729432243741672,-1.9049561023712158,3.1560888,0.37359550676720554,-0.010825828091770087,0.0022320885,0.00016287083576859337,0.0,3.375,1000,1.0,2.572204387068485,-3.9867383670554863,-7.4,0.00964624748966597,-0.30125429878936144,-0.06386077914881882
0.32380692926443827,2.2406725883483887,-0.1901519,980,0.6610904,7.58248339080994e-05,0.032698863650643034,0.9997264483408169,5.684341886080802e-17,0.010061013901530306,-2.182448387145996,3.1408865,0.37112579034506277,-0.008313315120127247,0.0044239834,0.00011196312178986302,0.0,3.375,1000,1.0,2.23007301671458,-4.606300287465662,-5.95,-0.003850820222068786,-0.3155026883651295,-0.06159593742925225
0.31560851638905124,2.267653226852417,-0.18145892,1000,0.6360967,6.078537369063747e-05,0.023336192009504885,0.9996894432921749,-5.684341886080802e-17,0.01104219434338891,-2.3937935829162598,3.1190126,0.38174253307659906,-0.009581300328440946,0.0029686082,0.00010309056690963099,0.0,3.375,1000,1.0,2.0952240647982827,-4.6924700808091195,-6.45,0.00673652688758964,-0.3157864129417066,-0.06323639585743213
0.2923102325430798,2.4631311893463135,-0.18811178,1020,0.656356,6.670765230653065e-05,0.026435496027814226,0.999683814239872,-7.105427357601002e-18,0.009178244928083815,-2.5499515533447266,3.1016657,0.35897821966436244,-0.006149667150749806,0.0034224226,6.854650440683232e-05,0.0,3.375,1000,1.0,1.90410115743108,-4.03544135093791,-4.9,0.001531273848088354,-0.32982224861260656,-0.04129604185410122
0.3318367433918403,2.3988218307495117,-0.18571852,1040,0.64853853,5.397498054709856e-05,0.036575027412036436,0.9996703821607743,1.4210854715202004e-17,0.008884249292979167,-2.593996524810791,3.0826647,0.3861834321740975,-0.0072075281398663385,0.0032029233,7.594505708686808e-05,0.0,3.375,1000,1.0,1.9293004394354767,-3.9644021289601117,-5.05,-0.0055339800990177315,-0.36597459753970973,-0.05237997642771266
0.29174797695319643,2.2211427688598633,-0.18904093,1060,0.6555908,3.2172106053069e-05,0.016443940132390707,0.9995956863844783,0.0,0.008561955918416462,-2.7520437240600586,3.0577152,0.3718835221346976,-0.005314905105062836,0.0028921887,4.382580786887278e-05,0.0,3.375,1000,1.0,2.1185318869319465,-4.775885106366851,-4.15,-0.008170214670237326,-0.32891693694850793,-0.040661194279377366
0.30722347989873217,2.5001683235168457,-0.18246788,1080,0.6383755,6.763834622069276e-05,0.015912901049130596,0.9996759844419227,-2.842170943040401e-17,0.008339110993137293,-2.8457908630371094,3.0342405,0.39215285106381814,-0.00832386041758685,0.0038729033,8.317817093181838e-05,0.0,3.375,1000,1.0,1.7851562677428985,-3.251388910068495,-5.2,-0.0050010797962877235,-0.2996064883786004,-0.044568337646510144
0.2760179610908008,2.3219995498657227,-0.18532716,1100,0.648607,2.4594026402951428e-05,0.020528412965941243,0.9994315867218739,0.0,0.007325639166087116,-2.55277943611145,3.0095553,0.3679083501349398,-0.0031685815989225185,0.0034031598,2.273473555285769e-05,0.0,3.375,1000,1.0,2.0475110157430603,-5.696481486034547,-3.3,-0.011672849229573842,-0.33254446332581844,-0.03303149449646001
0.309083506212009,2.439246654510498,-0.18158017,1120,0.6357589,1.2972881145350673e-05,0.03289106396131683,0.9995080062336146,4.263256414560601e-17,0.01076948194650757,-2.543616771697998,2.979507,0.3850368023989106,-0.0033950830745223676,0.0040855925,2.171310688806704e-05,0.0,3.375,1000,1.0,1.8814533514288823,-5.716078569522061,-3.7,0.00503148080292387,-0.3045377928604514,-0.032056808827446145
0.29964229615253557,2.7671985626220703,-0.18115994,1140,0.63823426,1.6617161246091126e-05,0.0016341660716570913,0.9994353402825599,-1.4210854715202004e-17,0.010003717531703912,-3.308173179626465,2.9539275,0.3916856106474883,-0.002349887511999795,0.0028566592,1.873413276430138e-05,0.0,3.375,1000,1.0,1.4089259982453524,-6.9686440159008,-2.95,-0.009805898965557867,-0.3041974557474558,-0.03341458847915803
0.3006796446535131,3.1620819568634033,-0.18705553,1160,0.655127,1.4303978208466159e-05,0.0331193727144273,0.9994331378053867,-1.4210854715202004e-17,0.00901956382950213,-2.132195472717285,2.9345827,0.3881434915892968,-0.002902722731756907,0.0037520146,1.9611377683912877e-05,0.0,3.375,1000,1.0,1.5577252555408543,-6.806551907067467,-3.2,0.002174755144094516,-0.28893581548311176,-0.03335192386940873
0.30735462464047714,2.876603603363037,-0.18870121,1180,0.6580423,1.4555584703360978e-05,0.019416548311244695,0.9994517207979415,4.263256414560601e-17,0.008946022311648424,-2.8298938274383545,2.9121048,0.37738630116097943,-0.0031163160441358712,0.0037169214,2.3252451061115044e-05,0.0,3.375,1000,1.0,1.3759654765180187,-5.2504514810359515,-3.05,-0.004761937469724948,-0.31368744115341896,-0.031902885667178665
0.2967115923143711,3.058607339859009,-0.18487665,1200,0.6462269,2.4793886929624855e-05,0.03219316640170291,0.9995099005112509,2.842170943040401e-17,0.009855276107919548,-2.828272581100464,2.8902996,0.38274317755068193,-0.0025179141505850683,0.0023482386,2.6430867303120096e-05,0.0,3.375,1000,1.0,1.4350824419636599,-5.417483212993838,-3.0,0.008693344103378065,-0.30896822253985234,-0.036416134893427494
0.32327631202380164,2.649496078491211,-0.18933308,1220,0.6599907,9.456411801798525e-06,0.008474660736392253,0.9993068963532044,-1.0658141036401502e-16,0.010964099787935912,-2.7199127674102783,2.8780859,0.3742707934366215,-0.001602927992885171,0.0048531094,1.1838942882691907e-05,0.0,3.375,1000,1.0,1.7838547862223095,-5.622135146465861,-2.75,0.0031101902001214672,-0.33690580890399824,-0.023882007522656675
0.3158581059060894,2.8535525798797607,-0.18903586,1240,0.6568018,1.0774964474105319e-05,0.010663401718600652,0.9993540613314663,1.4210854715202004e-17,0.009161239978549469,-2.7731621265411377,2.853427,0.3796306378119375,-0.0021617075910517194,0.0062766885,1.591395883282154e-05,0.0,5.0625,1000,1.0,1.4008098351911635,-5.7204217817028375,-2.9,-0.005468342149117587,-0.34651562535671454,-0.028379860374785435
