_std_obs,_Episode,TotalPolicyLoss,_MeanReward,BaselineLoss,KL,_std_act,_max_act,_mean_discrew,_max_obs,_min_discrew,_std_adv,_min_adv,_mean_adv,_min_obs,Beta,Steps,_std_discrew,PolicyEntropy,_min_act,_mean_obs,_mean_act,CriticLoss,_max_discrew,_lr_multiplier,_max_adv
0.011529176396671932,20,-0.24922192,-49.7,0.0029026080093545064,0.009498861,0.37412741255137494,2.1082465648651123,-0.11744097840718594,0.6338598629163209,-0.2216874429313581,0.9999837173880728,-2.2661597270228535,0.0,-0.6001588131833387,1.5,1000,0.00403172778366301,3.6737263,-2.0601305961608887,-0.0237753724720334,0.0776272210816387,0.16748878,-0.0050000000000000044,1.0,3.0854759789705417
0.014716937422581068,40,-0.19869162,-49.95,0.0013183211673977939,0.007966981,0.38795696235189037,2.1357367038726807,-0.11751887030051425,0.7980949453352363,-0.2216874429313581,0.9999661348822562,-1.9313622360559126,2.842170943040401e-17,-0.8197033452073738,2.25,1000,0.00406015325022856,3.6670175,-2.2920873165130615,-0.021249596274623417,-0.016974275172047783,0.5895723,-0.0050000000000000044,1.0,2.7790610124350428
0.014549778687680507,60,-0.05150672,-49.9,0.00017820121911445963,0.003958671,0.3912430215779028,2.1058905124664307,-0.11764920150882052,0.7978006905967059,-0.2216874429313581,0.9999384437247755,-1.5855349997141368,-4.9737991503207014e-17,-0.5580963461139875,2.25,1000,0.004062497339007659,3.6501453,-2.231889009475708,0.00821208550210745,-0.028306810282636433,0.30525976,-0.0050000000000000044,1.0,2.98914826029152
0.011394069474743019,80,0.178207,-49.5,3.0802314730945706e-05,0.003919646,0.3823277511390808,2.383589506149292,-0.11708309345465664,0.7109598266542044,-0.2216874429313581,0.9998397185963317,-3.0724860040851265,-3.552713678800501e-18,-0.44917609051359186,2.25,1000,0.004009324264376005,3.6352568,-2.2138943672180176,0.008726538236981413,0.006448530261637643,0.9292725,-0.0050000000000000044,1.0,3.3955768353589177
0.01220209458964586,100,0.14298059,-49.2,3.374262710016578e-05,0.0027499413,0.3806027980863764,2.3014416694641113,-0.1166900215946648,0.7050161453320085,-0.2216874429313581,0.9996355333592635,-3.572221849289638,2.842170943040401e-17,-0.754327182251276,2.25,1000,0.00395221229877558,3.6133785,-2.579028606414795,-0.002400155180366824,-0.019210594517411663,0.29120013,-0.0050000000000000044,1.0,6.6743596464022135
0.011586388480136557,120,0.10805213,-49.6,2.099427375575644e-05,0.004912482,0.3740544237806257,1.9098466634750366,-0.11724864978349583,0.5397969518111451,-0.2216874429313581,0.9995444829277846,-3.335991088709893,2.842170943040401e-17,-0.7527059898058451,2.25,1000,0.004007598086876353,3.625707,-2.6270689964294434,-0.0037386542867029007,-0.006138730885228142,0.12744072,-0.0050000000000000044,1.0,5.422381933739815
0.014132913922423876,140,0.008319021,-49.9,1.737670777921891e-05,0.0047270907,0.38718005629220165,2.439573287963867,-0.11765907700819553,0.7873955390610153,-0.2216874429313581,0.9995350869234519,-3.3516236378790447,2.1316282072803006e-17,-0.6410217380396367,2.25,1000,0.004064259014338203,3.6317697,-2.4005353450775146,0.009927075721505748,0.023491996766533702,0.057737075,-0.0050000000000000044,1.0,3.7156111152631626
0.010820668186383288,160,-0.050575215,-49.9,8.82591642566171e-06,0.0028106652,0.3768457904050625,2.1330983638763428,-0.11766900213319553,0.7714886944321164,-0.2216874429313581,0.9993406066481646,-2.851304570359759,1.4210854715202004e-17,-0.4433831926527897,2.25,1000,0.004066108062260487,3.623928,-2.07517671585083,-0.0003599883107167849,-0.014978257822745946,0.04449318,-0.0050000000000000044,1.0,4.863569120509219
0.015781802758094945,180,-0.04197415,-49.75,1.6728581425569972e-05,0.003706081,0.40634696507061974,2.4479525089263916,-0.1175705633329367,0.7772872960310381,-0.2216874429313581,0.999509124822196,-3.2934774162650164,1.7763568394002505e-17,-0.6292732283095922,2.25,1000,0.0040494373683765,3.6128154,-2.1468992233276367,0.010083408672687144,0.011491357105085627,0.02482078,-0.0050000000000000044,1.0,4.9772914944912525
0.013014186051132881,200,-0.115229785,-49.35,3.5106248491272744e-05,0.004281012,0.3863122063600781,2.4050023555755615,-0.1166328533447569,0.6222713588196195,-0.2216874429313581,0.9996461580786752,-1.785187903375164,0.0,-0.8458758725920598,2.25,1000,0.003959011696663814,3.620493,-2.3922314643859863,0.0051190823147779585,-0.0030264487871318126,0.22443105,-0.0050000000000000044,1.0,5.195877366122131
0.010710284146526139,220,-0.14043522,-48.25,0.00023525619099821224,0.0020198682,0.3830532059138186,2.3581418991088867,-0.11351041177503235,0.6422131377037408,-0.2216874429313581,0.9998379382734477,-1.162194242283765,-2.842170943040401e-17,-0.5920071720811746,2.25,1000,0.003944783714214263,3.616631,-2.4607279300689697,0.015630590326958984,0.03620408494817093,0.2657666,-0.0050000000000000044,1.0,5.887078110595716
0.013921296429815074,240,-0.17416215,-48.25,0.00011080928646291027,0.00659653,0.4110783118575338,2.3671863079071045,-0.11475493487940727,0.6814188835603113,-0.2216874429313581,0.9997928210212246,-1.5442576200209037,-4.263256414560601e-17,-0.6618988561524783,3.375,1000,0.0038205077010577317,3.6051898,-2.094546318054199,0.005657366092629722,0.02652517719689058,0.4340345,-0.0050000000000000044,1.0,4.697029378742678
0.010820213297768494,260,-0.20160249,-49.3,3.285076399462165e-05,0.0015134895,0.3836594613535349,2.3634989261627197,-0.11658157906762906,0.5308787617286982,-0.2216874429313581,0.9996059120333277,-1.8411589780533582,0.0,-0.6508011740802254,3.375,1000,0.003972463903171343,3.5992842,-2.135327100753784,-0.012329311260385223,-0.001606430860585533,0.6714283,-0.0050000000000000044,1.0,4.5436418800291944
0.011886333583631921,280,-0.1904419,-49.45,4.919297972929713e-05,0.0017748413,0.39018310597793826,2.4309499263763428,-0.11671895760951986,0.6978240710145069,-0.2216874429313581,0.9996629475560929,-2.060993871951801,0.0,-0.7001824039008335,3.375,1000,0.003979687888682843,3.597818,-2.3953182697296143,-0.0014379030514194084,-0.0030793440148700027,0.6260908,-0.0050000000000000044,1.0,6.794451470314617
0.01468795222899828,300,-0.19755864,-48.45,8.329072361090393e-05,0.0011902199,0.3946519435130831,2.5466723442077637,-0.11439373539185727,0.6908455974070107,-0.2216874429313581,0.9997571389478795,-1.6523692083752461,-1.4210854715202004e-17,-0.7642270020836289,2.25,1000,0.003856269056269041,3.592149,-2.5218231678009033,0.0016007284408666486,0.02838216986367479,0.61465764,-0.0050000000000000044,1.0,4.342665076072343
0.01351480472056757,320,-0.19408262,-49.1,5.5717540465667793e-05,0.002301667,0.39692481014155123,2.3430426120758057,-0.11620881407425261,0.6759703333623595,-0.2216874429313581,0.9996768265014365,-1.575953305339985,-3.1974423109204506e-17,-0.687374728654952,2.25,1000,0.0039212866663830585,3.6044126,-2.3543503284454346,-0.0025948247613601814,0.006985532787628472,0.56663287,-0.0050000000000000044,1.0,5.014786537735015
0.013979576893044344,340,-0.1949133,-49.5,3.437772175367703e-05,0.004204453,0.39105091250632507,2.058161735534668,-0.1167955386334797,0.6925296250168566,-0.2216874429313581,0.9996709482560024,-2.3755967098935993,-1.4210854715202004e-17,-0.759183411534826,2.25,1000,0.003983458868319502,3.5946107,-2.524066925048828,-0.006575046439568907,-0.012960437228204683,0.56297886,-0.0050000000000000044,1.0,4.810887665953934
0.014316793492885033,360,-0.19666445,-49.9,9.6476158738984e-06,0.0033107956,0.4024317668734163,2.0900073051452637,-0.11761987028936127,0.7003960543385126,-0.2216874429313581,0.9994044352062451,-2.7305299583156453,7.105427357601002e-18,-0.6643192319491821,2.25,1000,0.00405773621923765,3.5982876,-2.2554047107696533,-0.004218205187500089,-0.0028248128783889114,0.5947073,-0.0050000000000000044,1.0,4.314086879022293
0.011313979281120322,380,-0.19781117,-49.5,2.680885229239423e-05,0.0033500989,0.3815346473060116,2.5956361293792725,-0.11684191888311397,0.6718441441327067,-0.2216874429313581,0.9995791072790939,-2.0738399841257436,-1.4210854715202004e-17,-0.801325645814832,2.25,1000,0.0039817813851296445,3.6205719,-2.06467866897583,-0.019556687107954343,-0.02863550093199592,0.62095326,-0.0050000000000000044,1.0,5.431611562011324
0.0127767254383609,400,-0.19713175,-48.7,5.858046264901524e-05,0.0016912017,0.3966374651341783,2.2359001636505127,-0.11573467727324435,0.7104116663306377,-0.2216874429313581,0.9997046402659664,-1.3608191628149955,3.552713678800501e-18,-0.6507863313911965,2.25,1000,0.0038662800212906777,3.603135,-2.511915922164917,-0.009684368970865801,-0.030943884994165272,0.6284253,-0.0050000000000000044,1.0,7.825276554745131
0.01107703036385592,420,-0.19722861,-49.2,4.279840911472131e-05,0.0034396385,0.3755179316138747,2.139139413833618,-0.11661105366968831,0.6874681183924315,-0.2216874429313581,0.9996383463210509,-1.5023599445795524,-1.4210854715202004e-17,-0.6118781128741956,2.25,1000,0.003978166220948535,3.603352,-2.155435085296631,0.0011383524069043663,-0.032424884576001206,0.6406665,-0.0050000000000000044,1.0,6.721982001083026
0.012443971933666743,440,-0.19687988,-47.95,0.00011832441611591499,0.0019795937,0.39535304170129504,2.3656513690948486,-0.11382991281141129,0.7758057348044567,-0.2216874429313581,0.9997744409063349,-1.1643878708606907,-1.4210854715202004e-17,-0.6250940845241499,2.25,1000,0.0037942139759439037,3.6042771,-2.259345769882202,0.013125372861892812,5.6915159220807254e-05,0.6479311,-0.0050000000000000044,1.0,4.065694328005308
0.013019084427134392,460,-0.19676091,-48.75,4.901444965947918e-05,0.0043319976,0.42366368684914474,2.351827621459961,-0.11640516112729168,0.685254027547684,-0.2216874429313581,0.9996541483929836,-2.049180772681975,-7.105427357601002e-18,-0.7265684753069794,2.25,1000,0.0038918974874436164,3.58019,-2.275174140930176,-0.004930787297126426,-0.023798523302190004,0.6550249,-0.0050000000000000044,1.0,5.758824876670327
0.013277721303566773,480,-0.19644609,-48.5,9.238060388674856e-05,0.002673221,0.39480524668057015,2.2976934909820557,-0.11501682895997618,0.5869172631699253,-0.2216874429313581,0.9997657779446946,-2.2517654649557435,-1.4210854715202004e-17,-0.6227179404205164,2.25,1000,0.0038275887150513704,3.5920906,-2.3599929809570312,0.0025257153266496093,-0.008069341796450316,0.6590531,-0.0050000000000000044,1.0,5.422481487262918
0.015668619705724095,500,-0.1963594,-48.55,0.00012600397633498228,0.0014965272,0.42277690475087387,2.354795455932617,-0.11464029373065893,0.7285556414884902,-0.2216874429313581,0.9997805594903293,-1.3638056632250304,7.105427357601002e-18,-0.7935886253641693,1.5,1000,0.003862433960275258,3.5788946,-2.464355230331421,-0.0017003912222442205,-0.019851248733815736,0.664564,-0.0050000000000000044,1.0,5.919201183998077
0.012458428963876852,520,-0.1958958,-46.85,0.000359502154446863,0.0060700113,0.3907782445849587,2.185520648956299,-0.10921854659845545,0.6619176385920491,-0.2216874429313581,0.9998394781599146,-1.1535889324404687,-1.4210854715202004e-17,-0.5999888806956203,2.25,1000,0.003892889615915328,3.5683084,-2.3219382762908936,0.00028074718585660666,-0.04274017050326802,0.66618764,0.0,1.0,3.8206289048450732
0.011597365521693962,540,-0.17537218,-48.65,6.301743261884827e-05,0.003085282,0.39442982509457736,3.5617573261260986,-0.1158158344494708,0.6913010539646478,-0.2216874429313581,0.9997079391657704,-1.9809417592118994,1.4210854715202004e-17,-0.5819789555943358,2.25,1000,0.003864969952759794,3.5672345,-2.420525550842285,0.00138314070392206,-0.02687129069585353,0.6117321,-0.0050000000000000044,1.0,5.564292097987907
0.013097872880987987,560,-0.19589849,-48.05,7.488875740854573e-05,0.0014883921,0.3943073802170447,2.102656602859497,-0.11500076344622764,0.6558950174145386,-0.2216874429313581,0.999744955544362,-1.6763078969493173,-4.618527782440651e-17,-0.6703014902021446,1.5,1000,0.0037398103176398928,3.553727,-2.053668975830078,-0.001520698214623291,-0.05133645610429812,0.6856288,-0.0050000000000000044,1.0,4.379622233144883
0.015712867177855104,580,-0.19570118,-47.3,8.66087128380689e-05,0.006233499,0.41458984920052966,2.377561092376709,-0.11207317849475262,0.6645316367352573,-0.2216874429313581,0.9997621345052787,-1.9137521511572235,2.842170943040401e-17,-0.7888414107703219,2.25,1000,0.0036345317392924067,3.5495524,-2.3726537227630615,0.004139644367055504,-0.03896056183672045,0.68184614,-0.0050000000000000044,1.0,4.33530213686088
0.012186091359421846,600,-0.19575481,-48.35,0.00012611069388555868,0.0051979492,0.3713344017657202,2.0147178173065186,-0.11358672681966572,0.592030622156552,-0.2216874429313581,0.9997930542915658,-1.2368540841867999,-2.842170943040401e-17,-0.8086565302352053,2.25,1000,0.003962885029403372,3.558843,-2.271084785461426,-0.00768450452958569,-0.059375304536893964,0.6807667,0.0,1.0,4.6627210341222485
0.011169669322033006,620,-0.19563298,-47.65,0.00018850506279759346,0.0018132641,0.3950910411197993,2.3755979537963867,-0.11357957057102439,0.634075005061261,-0.2216874429313581,0.9998189541478735,-1.2210254520871398,0.0,-0.6623899963277513,2.25,1000,0.0038169282056147507,3.550539,-2.17592191696167,0.0008219936492278269,-0.030212294773198665,0.6816093,-0.0050000000000000044,1.0,5.112541861776892
0.01090315065925161,640,-0.19540088,-45.85,0.0001574336649907905,0.001558929,0.39001474711080797,2.182377815246582,-0.10870485029128049,0.6439185797697512,-0.2216874429313581,0.999820246189559,-1.265898603351129,-4.263256414560601e-17,-0.609740853628049,2.25,1000,0.0035261605705100836,3.553197,-2.149489164352417,0.0036384210544743406,-0.013004833380458877,0.6823092,-0.0050000000000000044,1.0,4.167922078770224
0.013454023498279904,660,-0.19532737,-47.4,0.00011776289594982207,0.0025498162,0.4148452359279447,2.5912160873413086,-0.11421555987052884,0.6782743000314075,-0.2216874429313581,0.9997612257835883,-1.5393532138918886,-1.4210854715202004e-17,-0.685144041492687,2.25,1000,0.0037521035313027576,3.5459418,-2.3193109035491943,-0.004803624302239288,-0.0358970043156296,0.68447053,0.0,1.0,4.653942493790458
0.011526027509648873,680,-0.19514364,-45.25,0.0003250204857014441,0.001834264,0.38549539447823084,2.8302786350250244,-0.1061312745391575,0.5814135299508632,-0.2216874429313581,0.9998489350440295,-1.6356180997596637,-2.842170943040401e-17,-0.5935349879601222,2.25,1000,0.0035627154231140795,3.556105,-2.170337438583374,-0.005299690227067721,-0.06188669375539757,0.68521446,0.0,1.0,4.116475947546693
0.01302756224684531,700,-0.19501415,-48.55,0.0002096821836988301,0.0018654439,0.39657643950422916,1.9615038633346558,-0.11534900738102141,0.5629191085732184,-0.2216874429313581,0.9997100436246963,-1.624957791313588,-2.842170943040401e-17,-0.7103941900542299,2.25,1000,0.003817370916243004,3.5574036,-2.744741439819336,-0.01544708731001525,-0.04591457575582899,0.6862277,-0.0050000000000000044,1.0,4.089636724821901
0.014749101567824791,720,-0.1949044,-45.85,0.00019895179921350614,0.002813436,0.4343125266155329,2.25657320022583,-0.10889682575304876,0.7347259671733902,-0.2216874429313581,0.9998387150079596,-1.5546886263695918,0.0,-0.658690070347147,2.25,1000,0.0035150215500253704,3.553713,-2.8155975341796875,-0.012137406550966448,-0.051334002586081624,0.68743896,0.0,1.0,3.5722274430950764
0.015217896365629343,740,-0.19467208,-47.4,8.02788609202704e-05,0.0029976228,0.41384215092860166,2.720419406890869,-0.11429062277145195,0.7592292968411841,-0.2216874429313581,0.9997533854431396,-1.9880976494020255,-2.842170943040401e-17,-0.7063027200723352,2.25,1000,0.0037094101898496106,3.5581675,-2.328625202178955,-0.01874418497943653,-0.0703374545504339,0.6874731,-0.0050000000000000044,1.0,3.907683538068908
0.013044102945325377,760,-0.19455372,-47.4,7.736627359607843e-05,0.0024447185,0.40908789024548675,2.592231512069702,-0.11384641697170406,0.7080292328701492,-0.2216874429313581,0.9997382022153791,-2.033735867254173,1.4210854715202004e-17,-0.7025510786307299,2.25,1000,0.00364800269074185,3.5634344,-2.3032984733581543,-0.0064339457597377995,-0.04436088932887651,0.6884562,-0.0050000000000000044,1.0,4.7767961219287525
0.013220653074875108,780,-0.19440137,-45.35,0.000246347644207173,0.0019657577,0.4110933592774266,2.138620615005493,-0.1088098896783408,0.5845666193746429,-0.2216874429313581,0.9998430545858764,-1.3144963866129518,1.1368683772161603e-16,-0.649920479346798,2.25,1000,0.00354129019655393,3.5342917,-2.541895866394043,-0.006680043875816417,-0.023444518597912974,0.6891108,0.0,1.0,5.402625419145896
0.010711810986675759,800,-0.17668188,-47.35,0.0002073968879404697,0.0025954046,0.4070950889055778,2.036386251449585,-0.11235574886020683,0.636560166735827,-0.2216874429313581,0.9998397821854936,-2.693647906654757,-2.842170943040401e-17,-0.6047438496696613,2.25,1000,0.0037037605191545036,3.5129485,-2.485138177871704,-0.006030441703890605,-0.06622011438990012,0.63564414,-0.0050000000000000044,1.0,3.269109528642751
0.01119212367904992,820,-0.19415785,-46.15,0.00029121515617319243,0.0025917706,0.3713572987619035,1.9560232162475586,-0.1106014766582717,0.4587454897450092,-0.2216874429313581,0.9998481851978297,-1.305005868366823,4.9737991503207014e-17,-0.6436978284738695,2.25,1000,0.003735145427378116,3.5032058,-2.3938307762145996,-0.018202909605859973,-0.05214497437921818,0.6994115,-0.0048762437656093794,1.0,5.45023089949299
0.013922701818074269,840,-0.18926577,-45.8,0.00019277545559155364,0.0015934918,0.39714987565012744,2.273066997528076,-0.10994848771584612,0.6843162040227887,-0.2216874429313581,0.9998268058373767,-1.5691046721262971,2.842170943040401e-17,-0.6397664743573706,2.25,1000,0.0035348401127801264,3.4875085,-2.3150672912597656,-0.000971990183313348,-0.03824915980256628,0.68108755,0.0,1.0,3.8915582360384713
0.012217216515179768,860,-0.19392882,-44.4,0.00031158236010769824,0.0029266628,0.39454160005513295,2.09769868850708,-0.10799937083218951,0.634428806174906,-0.2216874429313581,0.9998718091533344,-1.1513132727981317,1.4210854715202004e-17,-0.5622337857881662,2.25,1000,0.0035451889046913807,3.4683385,-2.364393711090088,0.01398455225899686,-0.034811272980179636,0.6933744,0.0,1.0,5.018479108080584
0.012023373273211688,880,-0.19379836,-45.95,0.00022068000737899854,0.003741847,0.3775026411378043,2.0192463397979736,-0.1113149214991254,0.5103126931088504,-0.2216874429313581,0.9998267479582391,-3.0593827841320627,-1.2434497875801754e-17,-0.5682265632160216,2.25,1000,0.003520701665086792,3.4843516,-2.3345444202423096,0.0014497581336409735,-0.048678995721624235,0.6915502,-0.0050000000000000044,1.0,5.17522862574231
0.011165905377308227,900,-0.19368616,-43.95,0.0005854777747777634,0.0036356654,0.3734628412452995,2.2639808654785156,-0.1040761366298111,0.71354489679894,-0.2216874429313581,0.9998934719413513,-1.7421983528304423,-4.263256414560601e-17,-0.5635400007093363,2.25,1000,0.0036636311554456577,3.4972348,-2.407759666442871,0.0012186775050987383,-0.0556379446957726,0.69065297,0.0,1.0,4.326426890749854
0.01024217950511569,920,-0.19351539,-43.15,0.00037120799997438094,0.003714408,0.3788759660845726,1.9833242893218994,-0.10403484660607537,0.43966790016809554,-0.2216874429313581,0.9998877450951904,-1.8596746988275337,-2.842170943040401e-17,-0.584585667550703,2.25,1000,0.0033013482831083215,3.4929056,-2.2753937244415283,-0.010735782298042259,-0.05536628377949819,0.6900502,0.0,1.0,2.808488883074363
0.01329710614031147,940,-0.19095825,-45.85,0.000214813596640343,0.0026692746,0.397746435982378,2.449460506439209,-0.11192510605602803,0.5569861499209431,-0.2216874429313581,0.9998567658987135,-1.8726561686115424,5.684341886080802e-17,-0.5634218031313665,2.25,1000,0.003512510337083622,3.4793525,-2.3638200759887695,0.013790405582455877,-0.025601720381935592,0.6824094,-0.0050000000000000044,1.0,4.239607162867447
0.011946552711452504,960,-0.1932527,-43.15,0.0005219081717100656,0.0014225998,0.3742328427159849,1.9732714891433716,-0.1057093863560853,0.6649240347008523,-0.2216874429313581,0.9998947505636664,-1.2053424209750343,-7.105427357601002e-18,-0.5602956769671749,1.5,1000,0.0035756240095895305,3.4519756,-2.3383781909942627,0.003768751254338333,-0.04350874794088304,0.69105214,-0.004900747503125005,1.0,5.441605920923657
0.014509305594208438,980,-0.19310568,-45.05,0.0002047036131358227,0.0048459335,0.40184486132965236,2.389956474304199,-0.10841391038945293,0.681505454326223,-0.2216874429313581,0.9998462120472215,-2.039205167782373,7.105427357601002e-18,-0.6450141895653485,1.5,1000,0.003479306409655204,3.4376137,-2.157726287841797,-0.004951132977798878,-0.03408687020442448,0.69026935,0.0,1.0,3.835662225535279
0.015598008440015996,1000,-0.1929404,-45.05,0.00035550917101947457,0.0050823893,0.40303587994092305,2.259617567062378,-0.1100677707884965,0.6694431052645017,-0.2216874429313581,0.9998698846105348,-1.4376211411580184,0.0,-0.6626858346529548,1.5,1000,0.00367121032938977,3.4544525,-2.109981060028076,0.01561448139681982,-0.01492332207574509,0.6892693,0.0,1.0,5.86686302452374
0.012106763599514198,1020,-0.19286597,-42.8,0.0003421552495807232,0.0037711272,0.3893008980624709,2.1502912044525146,-0.10569303912590788,0.5763728843665411,-0.2216874429313581,0.9998820637017309,-1.3393930267486784,-2.842170943040401e-17,-0.5858614704196389,1.5,1000,0.0032655012917226314,3.4568515,-2.507688283920288,-0.013946281110700818,-0.10537444871524348,0.6892892,0.0,1.0,4.69826345829728
0.010250605422575559,1040,-0.19269958,-42.45,0.0002484650680399896,0.0066285133,0.38293047490984095,2.153318166732788,-0.10310442456361096,0.6926316587037267,-0.2216874429313581,0.999849088760453,-2.1836722254647656,2.842170943040401e-17,-0.4460811544290817,2.25,1000,0.0030349658407137297,3.458562,-2.4879653453826904,0.002142795927262521,-0.05256924801506102,0.6887856,0.0,1.0,3.212816283410143
0.014316080539388898,1060,-0.1905815,-46.0,0.00034337934031057615,0.003325202,0.41432315073537423,2.0104594230651855,-0.11044831169560061,0.6068812415286003,-0.2216874429313581,0.9998851314131759,-1.7778826483632564,-2.1316282072803006e-17,-0.5901703573697268,2.25,1000,0.003671900512550151,3.4420862,-2.456092119216919,0.0027622486096785335,-0.059187595797819084,0.6826021,-0.0050000000000000044,1.0,3.7573014254976917
0.013018831591673522,1080,-0.19245312,-44.35,0.000280317333883823,0.0016321561,0.4026089922958948,2.4250121116638184,-0.10812611801303702,0.6679904736260737,-0.2216874429313581,0.9998533448537421,-1.5405002958979512,0.0,-0.5999855354607885,2.25,1000,0.0033388099013658963,3.4160933,-2.367957830429077,0.01107969116471247,-0.025715976252919062,0.68926084,-0.0050000000000000044,1.0,4.336720748752453
0.011973671965161234,1100,-0.18752937,-41.6,0.0005300603301335784,0.0024201337,0.3941881685778984,2.0054454803466797,-0.10292104867116618,0.4928653216528612,-0.2216874429313581,0.9998967807220939,-1.7231806785162607,1.4210854715202004e-17,-0.4706074383643289,2.25,1000,0.0032379757923158047,3.4000201,-2.46052622795105,-0.000731394488137999,-0.044957035866566006,0.6739232,0.0,1.0,4.430109937523448
0.012187564627902337,1120,-0.19218744,-41.3,0.00028418888281597234,0.006799049,0.3965627470576065,2.355774402618408,-0.10305554705506316,0.5767359178993162,-0.2216874429313581,0.9998644778820769,-1.6078898293265498,5.684341886080802e-17,-0.512175959719823,3.375,1000,0.002891883037929329,3.3912349,-2.3220601081848145,0.016940082381286314,-0.033586895939195525,0.68985146,0.0,1.0,5.143429149444404
0.011925533700806628,1140,-0.19204643,-43.4,0.00048329402012613725,0.001997159,0.3884418620017058,2.2963979244232178,-0.1049228816949383,0.4549240090779598,-0.2216874429313581,0.9998914067589185,-2.359966978740928,-3.552713678800501e-17,-0.5591773043442047,3.375,1000,0.0036146463133304428,3.374014,-2.5502936840057373,0.0022792735474349546,-0.03576838198234327,0.6883849,0.0,1.0,3.796418725849684
0.011812810424962088,1160,-0.19193146,-39.05,0.00067144647335543,0.001687167,0.40352447927656776,1.913860559463501,-0.0949097868179044,0.5739167539988675,-0.2216874429313581,0.9999019977172208,-1.5722529090978428,-1.4210854715202004e-17,-0.3773073935759085,3.375,1000,0.0031231233164878214,3.3540874,-2.262371063232422,0.0006812907332766086,-0.056122520818607885,0.6870795,0.0,1.0,3.4932774354392686
0.011272600913255465,1180,-0.1917916,-40.2,0.000671648784792451,0.0013617082,0.36534566959039866,2.737762928009033,-0.0971235352131512,0.6154748866124294,-0.2216874429313581,0.9999025749535837,-2.184741891097334,7.105427357601002e-18,-0.3780165767219235,2.25,1000,0.003571907735363899,3.3400834,-2.4163525104522705,0.0190959172066178,0.0023776286506908945,0.6862262,0.0,1.0,4.712356498932034
0.01006779658840963,1200,-0.18649083,-43.2,0.000392040200817386,0.0035873377,0.38233483680520236,2.4259138107299805,-0.105359120916165,0.5900019670559113,-0.21777632455412874,0.9999029116329556,-2.2528523259679623,-1.4210854715202004e-17,-0.4572469472468942,2.25,1000,0.003303327092223922,3.328379,-2.360450267791748,0.005020784448190496,-0.03289703176170587,0.6702181,0.0,1.0,2.94953555551472
0.013154254901778394,1220,-0.19153583,-38.6,0.0008377174149766153,0.0021870832,0.39259714485351915,2.131274461746216,-0.09384661357775152,0.6195180753563564,-0.2216874429313581,0.9999122499731125,-1.4342473758943493,8.526512829121202e-17,-0.49821187906204223,2.25,1000,0.003213983502008239,3.3055434,-2.767124891281128,-0.005497393607740431,-0.06074280945095233,0.6879849,0.0,1.0,3.509941984453833
